epoch,time,config,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_om,val/cls_om,val/dfl_om,lr/pg0,lr/pg1,lr/pg2
11,1695.56,super,1.35945,0.7943,1.11349,0.6342,0.51209,0.571,0.3312,1.35445,0.78182,1.09783,0.00067,0.00067,0.00067
11,1733.68,base,1.37753,0.8315,1.11242,0.61826,0.50277,0.55666,0.31914,1.37008,0.81542,1.09646,0.00067,0.00067,0.00067
12,2563.13,super,1.36234,0.797247,1.11802,0.63652,0.51547,0.57349,0.33242,1.35198,0.77776,1.10865,0.000637,0.000637,0.000637
12,2601.22,base,1.37981,0.833046,1.11596,0.61631,0.50624,0.5597,0.32142,1.36814,0.81042,1.10129,0.000637,0.000637,0.000637
13,3431.31,super,1.3584,0.79061,1.11842,0.63356,0.52008,0.57583,0.33522,1.35356,0.77603,1.11069,0.000604,0.000604,0.000604
13,3469.44,base,1.37576,0.827434,1.11498,0.617,0.5053,0.56031,0.32312,1.36858,0.80974,1.1029,0.000604,0.000604,0.000604
14,4299.59,super,1.35946,0.789068,1.11883,0.63645,0.52052,0.5781,0.33697,1.35109,0.77232,1.10135,0.000571,0.000571,0.000571
14,4337.77,base,1.37654,0.825539,1.11445,0.62297,0.50672,0.5622,0.32405,1.36626,0.80514,1.0964,0.000571,0.000571,0.000571
15,5168.69,super,1.35647,0.78444,1.11326,0.63173,0.52147,0.57873,0.33782,1.35033,0.77171,1.10486,0.000538,0.000538,0.000538
15,5206.84,base,1.37354,0.82003,1.11104,0.62299,0.50617,0.56387,0.32494,1.36546,0.80436,1.09806,0.000538,0.000538,0.000538
16,6036.57,super,1.35457,0.781006,1.1135,0.63263,0.5229,0.57844,0.33759,1.35057,0.7698,1.09255,0.000505,0.000505,0.000505
16,6074.68,base,1.37147,0.816858,1.10983,0.62251,0.50493,0.56335,0.32559,1.36505,0.80109,1.0903,0.000505,0.000505,0.000505
17,6903.66,super,1.35754,0.784331,1.11128,0.74258,0.51683,0.5803,0.33879,1.34761,0.76886,1.09503,0.000472,0.000472,0.000472
17,6941.82,base,1.37418,0.81957,1.1098,0.62488,0.50575,0.56546,0.32672,1.36277,0.80018,1.09231,0.000472,0.000472,0.000472
18,7772.03,super,1.35493,0.781667,1.11216,0.74397,0.52,0.58064,0.33991,1.34684,0.7684,1.10164,0.000439,0.000439,0.000439
18,7810.2,base,1.37144,0.815804,1.10989,0.62868,0.5072,0.56729,0.32833,1.36171,0.79925,1.09563,0.000439,0.000439,0.000439
19,8641.06,super,1.35446,0.779321,1.10778,0.7362,0.52278,0.58286,0.34054,1.34735,0.76582,1.09173,0.000406,0.000406,0.000406
19,8679.28,base,1.37066,0.813116,1.10684,0.62548,0.50856,0.56841,0.32905,1.36154,0.79652,1.0887,0.000406,0.000406,0.000406
20,9509.18,super,1.35362,0.777566,1.11098,0.73672,0.52113,0.58314,0.34151,1.34634,0.76429,1.09468,0.000373,0.000373,0.000373
20,9547.53,base,1.36994,0.811798,1.10876,0.62427,0.50997,0.56888,0.32934,1.36046,0.79477,1.09136,0.000373,0.000373,0.000373
21,10377.7,super,1.35331,0.7741,1.10711,0.7386,0.52436,0.5849,0.34199,1.34695,0.76384,1.09619,0.00034,0.00034,0.00034
21,10415.9,base,1.36911,0.808566,1.10635,0.72755,0.51396,0.57078,0.33069,1.36034,0.79485,1.09253,0.00034,0.00034,0.00034
22,11245.6,super,1.35136,0.772104,1.10918,0.73884,0.5254,0.58468,0.34189,1.34564,0.76283,1.09147,0.000307,0.000307,0.000307
22,11283.8,base,1.3673,0.806347,1.10762,0.7369,0.50943,0.57125,0.33062,1.35941,0.79241,1.08933,0.000307,0.000307,0.000307
23,12113.4,super,1.35197,0.771832,1.11385,0.73367,0.52583,0.58427,0.34264,1.34513,0.76187,1.10142,0.000274,0.000274,0.000274
23,12151.6,base,1.36802,0.806395,1.11052,0.72472,0.51492,0.57076,0.33074,1.35918,0.79233,1.09473,0.000274,0.000274,0.000274
24,12981.1,super,1.34831,0.769677,1.11323,0.74241,0.52238,0.58586,0.34339,1.34427,0.76162,1.10033,0.000241,0.000241,0.000241
24,13019.3,base,1.36467,0.803724,1.10918,0.72802,0.51357,0.57172,0.33188,1.35849,0.79109,1.09385,0.000241,0.000241,0.000241
25,13848.1,super,1.34934,0.769328,1.11464,0.74058,0.52514,0.58548,0.34271,1.34474,0.76114,1.10113,0.000208,0.000208,0.000208
25,13886.2,base,1.36555,0.803439,1.10942,0.72837,0.51409,0.57226,0.33229,1.35839,0.79084,1.09324,0.000208,0.000208,0.000208
26,14714.6,super,1.34818,0.767079,1.11297,0.74225,0.5231,0.58669,0.34413,1.34439,0.75977,1.10175,0.000175,0.000175,0.000175
26,14752.7,base,1.36488,0.801066,1.10831,0.72775,0.51594,0.57326,0.33206,1.35798,0.79,1.09439,0.000175,0.000175,0.000175
27,15581.7,super,1.34796,0.766136,1.11648,0.74272,0.5259,0.58762,0.34477,1.34399,0.76018,1.10458,0.000142,0.000142,0.000142
27,15619.7,base,1.36418,0.800214,1.11008,0.73794,0.51329,0.57389,0.33309,1.35772,0.79031,1.0954,0.000142,0.000142,0.000142
28,16448.5,super,1.34725,0.765402,1.11482,0.74546,0.52482,0.58737,0.34491,1.34419,0.75993,1.10361,0.000109,0.000109,0.000109
28,16486.6,base,1.36417,0.799558,1.10883,0.73527,0.51153,0.57339,0.33259,1.35775,0.78944,1.09419,0.000109,0.000109,0.000109
29,17316.1,super,1.34639,0.76567,1.11383,0.74552,0.52557,0.58703,0.3448,1.34368,0.75941,1.10287,7.6e-05,7.6e-05,7.6e-05
29,17354.2,base,1.36299,0.799806,1.10743,0.73157,0.51522,0.57333,0.33299,1.35763,0.78899,1.09364,7.6e-05,7.6e-05,7.6e-05
30,18184,super,1.34578,0.763052,1.11371,0.74609,0.52438,0.58683,0.34474,1.34403,0.75935,1.10248,4.3e-05,4.3e-05,4.3e-05
30,18222.2,base,1.36202,0.79739,1.1072,0.73008,0.51759,0.57375,0.33273,1.35756,0.78889,1.09298,4.3e-05,4.3e-05,4.3e-05
