epoch,time,config,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_om,val/cls_om,val/dfl_om,lr/pg0,lr/pg1,lr/pg2
18,9094.11,base,1.20729,0.65645,0.972293,0.63417,0.48106,0.538,0.31196,1.18444,0.63878,0.96246,0.0008317,0.0008317,0.0008317
19,9571.32,super,1.19454,0.633737,0.971079,0.62962,0.49742,0.54843,0.31811,1.17565,0.62137,0.95815,0.0008218,0.0008218,0.0008218
19,9596.97,base,1.20631,0.654716,0.970377,0.62921,0.48805,0.54134,0.31357,1.1846,0.63747,0.95534,0.0008218,0.0008218,0.0008218
20,10074.7,super,1.19339,0.632437,0.969821,0.63117,0.49568,0.55007,0.31989,1.17619,0.62117,0.95842,0.0008119,0.0008119,0.0008119
20,10100.3,base,1.20576,0.653349,0.969047,0.63524,0.48541,0.54342,0.31573,1.1846,0.63722,0.956,0.0008119,0.0008119,0.0008119
21,10578.3,super,1.19355,0.631556,0.965732,0.72421,0.49768,0.55076,0.32159,1.17462,0.61912,0.95848,0.000802,0.000802,0.000802
21,10603.9,base,1.20554,0.651742,0.966157,0.72829,0.49128,0.54915,0.3198,1.18302,0.63546,0.95679,0.000802,0.000802,0.000802
22,11081.7,super,1.19046,0.628358,0.969401,0.63251,0.49544,0.54957,0.32063,1.17411,0.61788,0.95867,0.0007921,0.0007921,0.0007921
22,11107.1,base,1.20304,0.64966,0.968987,0.72354,0.49133,0.54343,0.3176,1.18246,0.63384,0.95633,0.0007921,0.0007921,0.0007921
23,11584.5,super,1.19085,0.628024,0.967546,0.63118,0.51407,0.55254,0.32108,1.17332,0.61761,0.95918,0.0007822,0.0007822,0.0007822
23,11610.1,base,1.20306,0.648316,0.967322,0.63353,0.48991,0.54346,0.31621,1.18166,0.63326,0.95626,0.0007822,0.0007822,0.0007822
24,12087.1,super,1.18799,0.626925,0.969441,0.62444,0.50217,0.55043,0.32071,1.17429,0.61692,0.96178,0.0007723,0.0007723,0.0007723
24,12112.5,base,1.20071,0.648123,0.968682,0.63151,0.48955,0.5419,0.3162,1.18211,0.63304,0.95816,0.0007723,0.0007723,0.0007723
25,12590,super,1.18753,0.624909,0.969246,0.7323,0.49964,0.55334,0.32159,1.1733,0.61606,0.96379,0.0007624,0.0007624,0.0007624
25,12615.6,base,1.20018,0.645921,0.968742,0.62922,0.496,0.54674,0.31899,1.18184,0.63125,0.96019,0.0007624,0.0007624,0.0007624
26,13092.7,super,1.1875,0.623591,0.969628,0.61831,0.52056,0.55528,0.32398,1.17336,0.61537,0.96245,0.0007525,0.0007525,0.0007525
26,13118,base,1.20023,0.645035,0.969245,0.64665,0.52764,0.5535,0.32303,1.18104,0.63107,0.95866,0.0007525,0.0007525,0.0007525
27,13595.9,super,1.18572,0.621537,0.966969,0.63825,0.49668,0.55482,0.32398,1.17326,0.61515,0.96203,0.0007426,0.0007426,0.0007426
27,13621.2,base,1.19826,0.642348,0.966573,0.68053,0.494,0.55054,0.32358,1.18098,0.63005,0.9578,0.0007426,0.0007426,0.0007426
28,14098.8,super,1.18375,0.620711,0.970149,0.62461,0.50443,0.55425,0.32379,1.17247,0.61447,0.96483,0.0007327,0.0007327,0.0007327
28,14124.4,base,1.19664,0.64204,0.968854,0.64595,0.51536,0.55184,0.32344,1.17986,0.62954,0.96026,0.0007327,0.0007327,0.0007327
29,14601.3,super,1.18389,0.617449,0.970586,0.62035,0.5195,0.55718,0.32514,1.17297,0.61257,0.96582,0.0007228,0.0007228,0.0007228
29,14626.7,base,1.19716,0.639158,0.96893,0.70504,0.49811,0.5531,0.32432,1.18069,0.62818,0.96073,0.0007228,0.0007228,0.0007228
30,15103.4,super,1.18244,0.6177,0.971349,0.63487,0.50136,0.55601,0.3242,1.17134,0.6129,0.96551,0.0007129,0.0007129,0.0007129
30,15128.9,base,1.19482,0.639064,0.968991,0.66194,0.51253,0.55244,0.32184,1.17936,0.62753,0.96061,0.0007129,0.0007129,0.0007129
31,15605.7,super,1.18232,0.615452,0.96885,0.63407,0.50033,0.55585,0.32435,1.17129,0.61209,0.96194,0.000703,0.000703,0.000703
31,15631.1,base,1.1955,0.637257,0.966252,0.6695,0.50708,0.55331,0.3223,1.1782,0.62669,0.9563,0.000703,0.000703,0.000703
32,16108.2,super,1.18093,0.613992,0.963327,0.66742,0.51338,0.55892,0.32589,1.17102,0.61151,0.95776,0.0006931,0.0006931,0.0006931
32,16133.6,base,1.19344,0.635066,0.962776,0.68839,0.50481,0.55838,0.32658,1.17789,0.62588,0.95373,0.0006931,0.0006931,0.0006931
33,16611,super,1.17925,0.612591,0.960168,0.64815,0.52409,0.56145,0.32789,1.17056,0.61104,0.95584,0.0006832,0.0006832,0.0006832
33,16636.3,base,1.1918,0.633547,0.960356,0.67262,0.50476,0.5587,0.32637,1.17712,0.62455,0.95262,0.0006832,0.0006832,0.0006832
34,17113.6,super,1.17902,0.611534,0.960804,0.62136,0.51817,0.55848,0.32657,1.17069,0.61046,0.95754,0.0006733,0.0006733,0.0006733
34,17139.1,base,1.19148,0.633116,0.960795,0.66251,0.50203,0.55241,0.32261,1.1773,0.62407,0.95403,0.0006733,0.0006733,0.0006733
35,17616.1,super,1.17881,0.610041,0.960967,0.63203,0.50735,0.55757,0.3251,1.17061,0.61017,0.95672,0.0006634,0.0006634,0.0006634
35,17641.4,base,1.19157,0.631465,0.961018,0.65267,0.50264,0.55171,0.32282,1.17703,0.62378,0.95347,0.0006634,0.0006634,0.0006634
36,18118.8,super,1.17747,0.608318,0.960819,0.62876,0.50951,0.55835,0.32543,1.17029,0.60953,0.95742,0.0006535,0.0006535,0.0006535
36,18144.1,base,1.19025,0.630028,0.961093,0.64871,0.50676,0.55472,0.32624,1.17662,0.62289,0.95381,0.0006535,0.0006535,0.0006535
37,18620.9,super,1.17642,0.606759,0.95971,0.60205,0.52826,0.55824,0.32529,1.17024,0.60919,0.95768,0.0006436,0.0006436,0.0006436
37,18646.2,base,1.18915,0.62869,0.960318,0.64975,0.50644,0.55487,0.3262,1.17666,0.62272,0.954,0.0006436,0.0006436,0.0006436
38,19122.7,super,1.17621,0.605889,0.959023,0.63903,0.50304,0.55749,0.32558,1.1709,0.60881,0.95798,0.0006337,0.0006337,0.0006337
38,19148.3,base,1.18934,0.628195,0.959574,0.65771,0.50747,0.55343,0.32348,1.17688,0.62213,0.95409,0.0006337,0.0006337,0.0006337
39,19625.4,super,1.17327,0.603372,0.958773,0.63765,0.50511,0.55829,0.32596,1.17048,0.60901,0.95761,0.0006238,0.0006238,0.0006238
39,19651,base,1.18647,0.626221,0.959167,0.66384,0.50978,0.55815,0.32714,1.17683,0.62189,0.95366,0.0006238,0.0006238,0.0006238
40,20127.9,super,1.17426,0.604055,0.963735,0.65627,0.51286,0.55925,0.32669,1.17062,0.60874,0.96066,0.0006139,0.0006139,0.0006139
40,20153.4,base,1.18815,0.627274,0.963902,0.6523,0.51648,0.55921,0.32686,1.17709,0.62176,0.95616,0.0006139,0.0006139,0.0006139
41,20630.5,super,1.1729,0.601673,0.96579,0.63885,0.5034,0.55883,0.3261,1.17077,0.60907,0.96308,0.000604,0.000604,0.000604
41,20655.8,base,1.18719,0.624821,0.964332,0.66608,0.50982,0.55788,0.32722,1.17719,0.62212,0.95765,0.000604,0.000604,0.000604
42,21132.6,super,1.17284,0.601915,0.9656,0.64434,0.49953,0.55852,0.32628,1.17055,0.60908,0.96319,0.0005941,0.0005941,0.0005941
42,21158.1,base,1.18703,0.625405,0.963997,0.67212,0.5078,0.5577,0.32761,1.17686,0.62189,0.95752,0.0005941,0.0005941,0.0005941
43,21635.8,super,1.17106,0.600268,0.964929,0.64706,0.49778,0.55814,0.32534,1.1706,0.6089,0.96341,0.0005842,0.0005842,0.0005842
43,21661.3,base,1.18527,0.623947,0.963071,0.66459,0.51051,0.56124,0.32761,1.17651,0.62139,0.95757,0.0005842,0.0005842,0.0005842
44,22138.2,super,1.17235,0.600487,0.963467,0.64111,0.50319,0.55925,0.32635,1.17071,0.60901,0.96325,0.0005743,0.0005743,0.0005743
44,22163.6,base,1.18629,0.624889,0.962595,0.66523,0.51203,0.55861,0.32728,1.17675,0.62179,0.95742,0.0005743,0.0005743,0.0005743
45,22640.6,super,1.17014,0.599265,0.961779,0.64001,0.50363,0.55945,0.32649,1.17078,0.60902,0.96301,0.0005644,0.0005644,0.0005644
45,22665.9,base,1.18417,0.623128,0.960825,0.6588,0.51485,0.55941,0.32765,1.17651,0.62159,0.95714,0.0005644,0.0005644,0.0005644
46,23143.2,super,1.1694,0.59702,0.960592,0.64068,0.50371,0.56019,0.32658,1.17064,0.60833,0.96242,0.0005545,0.0005545,0.0005545
46,23168.5,base,1.18343,0.620822,0.959951,0.65642,0.51626,0.55582,0.3249,1.17608,0.62095,0.95648,0.0005545,0.0005545,0.0005545
47,23645.8,super,1.16876,0.596075,0.960342,0.64106,0.50463,0.56028,0.32684,1.17047,0.60789,0.96209,0.0005446,0.0005446,0.0005446
47,23671.1,base,1.18281,0.620119,0.959432,0.66114,0.51126,0.55592,0.32482,1.1755,0.62042,0.95573,0.0005446,0.0005446,0.0005446
48,24148.1,super,1.16808,0.594652,0.961962,0.64037,0.50417,0.55933,0.32589,1.17043,0.60784,0.96222,0.0005347,0.0005347,0.0005347
48,24173.6,base,1.1823,0.619243,0.961417,0.66147,0.51306,0.55609,0.32499,1.17553,0.62024,0.95613,0.0005347,0.0005347,0.0005347
49,24650.2,super,1.16738,0.594013,0.96133,0.63758,0.5064,0.55931,0.32615,1.17036,0.6079,0.96247,0.0005248,0.0005248,0.0005248
49,24675.7,base,1.18216,0.618834,0.960617,0.66237,0.5121,0.55645,0.3249,1.17527,0.62016,0.95635,0.0005248,0.0005248,0.0005248
50,25152.3,super,1.16522,0.593004,0.962728,0.63624,0.50746,0.55968,0.3261,1.17031,0.60817,0.96308,0.0005149,0.0005149,0.0005149
50,25177.9,base,1.18057,0.618083,0.961473,0.66457,0.50995,0.55593,0.32476,1.17525,0.62032,0.95689,0.0005149,0.0005149,0.0005149
51,25654.4,super,1.16574,0.591386,0.960224,0.6362,0.50808,0.55971,0.32588,1.17034,0.60833,0.963,0.000505,0.000505,0.000505
51,25679.9,base,1.18062,0.616653,0.959699,0.66616,0.51026,0.55586,0.32442,1.17529,0.62004,0.95685,0.000505,0.000505,0.000505
52,26156.8,super,1.16396,0.589281,0.957716,0.63572,0.50764,0.55975,0.32653,1.17028,0.60817,0.96271,0.0004951,0.0004951,0.0004951
52,26182,base,1.17874,0.613676,0.958052,0.66178,0.51243,0.55625,0.32458,1.17521,0.61979,0.95667,0.0004951,0.0004951,0.0004951
53,26658.8,super,1.16327,0.589035,0.958281,0.6317,0.51054,0.55979,0.3265,1.17034,0.60824,0.96265,0.0004852,0.0004852,0.0004852
53,26684.2,base,1.17842,0.614008,0.958631,0.6675,0.51296,0.55646,0.32465,1.17522,0.61954,0.95666,0.0004852,0.0004852,0.0004852
54,27161,super,1.16158,0.587225,0.956178,0.6361,0.50912,0.55922,0.32649,1.17047,0.60819,0.9625,0.0004753,0.0004753,0.0004753
54,27186.3,base,1.17682,0.612305,0.95679,0.66589,0.51409,0.55658,0.32461,1.1753,0.61935,0.95657,0.0004753,0.0004753,0.0004753
55,27663.3,super,1.16317,0.586405,0.955002,0.60268,0.53446,0.56011,0.32709,1.17057,0.60813,0.96207,0.0004654,0.0004654,0.0004654
55,27688.5,base,1.17818,0.611672,0.956325,0.66825,0.5133,0.55748,0.32488,1.17524,0.61902,0.95635,0.0004654,0.0004654,0.0004654
56,28166,super,1.16137,0.585195,0.953795,0.61246,0.54019,0.56037,0.32705,1.17068,0.6081,0.96174,0.0004555,0.0004555,0.0004555
56,28191.3,base,1.17705,0.61031,0.955215,0.67112,0.51173,0.55754,0.32476,1.17522,0.61892,0.95608,0.0004555,0.0004555,0.0004555
57,28667.9,super,1.16161,0.58535,0.952882,0.60975,0.53962,0.55968,0.32682,1.17075,0.60813,0.96133,0.0004456,0.0004456,0.0004456
57,28693.2,base,1.17692,0.611044,0.954647,0.67013,0.51336,0.5578,0.32482,1.17515,0.6188,0.95571,0.0004456,0.0004456,0.0004456
58,29170.3,super,1.15945,0.583389,0.95356,0.61334,0.53802,0.55973,0.32713,1.17084,0.60813,0.96109,0.0004357,0.0004357,0.0004357
58,29195.8,base,1.175,0.609063,0.954659,0.6725,0.511,0.55742,0.32472,1.1751,0.61869,0.95546,0.0004357,0.0004357,0.0004357
59,29673,super,1.1599,0.582837,0.953713,0.62463,0.53189,0.55955,0.3272,1.17078,0.60817,0.96092,0.0004258,0.0004258,0.0004258
59,29698.5,base,1.17564,0.608738,0.955026,0.66877,0.51172,0.55706,0.32471,1.17512,0.61868,0.95536,0.0004258,0.0004258,0.0004258
60,30175.2,super,1.15906,0.581612,0.952505,0.63369,0.52492,0.55956,0.32714,1.17097,0.60821,0.9608,0.0004159,0.0004159,0.0004159
60,30200.7,base,1.17528,0.607489,0.953875,0.66553,0.51257,0.55676,0.32471,1.17517,0.61869,0.95519,0.0004159,0.0004159,0.0004159
61,30677.6,super,1.15847,0.580755,0.95266,0.61348,0.53777,0.55939,0.32721,1.17106,0.60833,0.96075,0.000406,0.000406,0.000406
61,30702.8,base,1.17459,0.607153,0.954542,0.67519,0.51063,0.55716,0.32482,1.17531,0.61856,0.95517,0.000406,0.000406,0.000406
62,31180.1,super,1.157,0.58085,0.954501,0.61462,0.53697,0.55934,0.3272,1.17114,0.60843,0.96085,0.0003961,0.0003961,0.0003961
62,31205.6,base,1.17364,0.60733,0.956115,0.6677,0.51144,0.55724,0.32501,1.1754,0.6186,0.9553,0.0003961,0.0003961,0.0003961
63,31683,super,1.15647,0.579367,0.956078,0.60985,0.53191,0.55973,0.32723,1.17121,0.60853,0.96101,0.0003862,0.0003862,0.0003862
63,31708.6,base,1.17376,0.606376,0.957293,0.65587,0.51411,0.55724,0.32477,1.17538,0.61868,0.95544,0.0003862,0.0003862,0.0003862
64,32185.4,super,1.15501,0.578739,0.953556,0.60714,0.52834,0.55993,0.32723,1.17126,0.6086,0.96106,0.0003763,0.0003763,0.0003763
64,32210.7,base,1.17191,0.606202,0.954928,0.65556,0.51326,0.55735,0.32484,1.17543,0.61865,0.95551,0.0003763,0.0003763,0.0003763
65,32688.8,super,1.15503,0.577152,0.950912,0.61927,0.5263,0.56024,0.32708,1.17135,0.6087,0.96101,0.0003664,0.0003664,0.0003664
65,32714.1,base,1.17229,0.604488,0.952978,0.6518,0.5146,0.5572,0.32485,1.17548,0.61867,0.95549,0.0003664,0.0003664,0.0003664
66,33190.8,super,1.15476,0.575977,0.951383,0.61985,0.52572,0.56029,0.32722,1.17146,0.60877,0.96103,0.0003565,0.0003565,0.0003565
66,33216.3,base,1.17212,0.603637,0.95327,0.65008,0.51467,0.55708,0.3248,1.1755,0.61863,0.95546,0.0003565,0.0003565,0.0003565
67,33693.3,super,1.15332,0.574716,0.9534,0.62067,0.52658,0.56002,0.32682,1.17152,0.60885,0.96108,0.0003466,0.0003466,0.0003466
67,33718.6,base,1.17161,0.602699,0.955384,0.64802,0.51501,0.55713,0.32478,1.17556,0.61864,0.95554,0.0003466,0.0003466,0.0003466
68,34195.5,super,1.15237,0.573987,0.953222,0.62097,0.52705,0.56029,0.32684,1.17166,0.60898,0.96121,0.0003367,0.0003367,0.0003367
68,34220.8,base,1.17075,0.602819,0.955192,0.64876,0.51432,0.55701,0.32474,1.17556,0.61862,0.95564,0.0003367,0.0003367,0.0003367
69,34698.3,super,1.15228,0.573527,0.954322,0.62076,0.52723,0.56031,0.32665,1.17189,0.60903,0.9614,0.0003268,0.0003268,0.0003268
69,34723.8,base,1.1709,0.60176,0.956021,0.64678,0.51481,0.55666,0.325,1.17567,0.61867,0.95577,0.0003268,0.0003268,0.0003268
70,35200.8,super,1.15145,0.57289,0.954415,0.61959,0.52696,0.5602,0.32672,1.172,0.60915,0.96161,0.0003169,0.0003169,0.0003169
70,35226.3,base,1.17036,0.601441,0.955661,0.64918,0.51367,0.55675,0.32467,1.17579,0.61871,0.95588,0.0003169,0.0003169,0.0003169
71,35703.4,super,1.14958,0.571844,0.951754,0.61901,0.52686,0.56011,0.32671,1.17207,0.60932,0.96169,0.000307,0.000307,0.000307
71,35728.9,base,1.1681,0.600492,0.952971,0.64893,0.51423,0.55994,0.32764,1.17589,0.61878,0.95593,0.000307,0.000307,0.000307
72,36205.5,super,1.15043,0.571265,0.95282,0.62088,0.52532,0.56001,0.32658,1.17224,0.60944,0.9618,0.0002971,0.0002971,0.0002971
72,36230.7,base,1.16961,0.599656,0.954654,0.64919,0.51389,0.55973,0.32752,1.17607,0.61885,0.95604,0.0002971,0.0002971,0.0002971
73,36707.5,super,1.14905,0.569876,0.953621,0.63892,0.5095,0.5599,0.32653,1.17238,0.60954,0.96197,0.0002872,0.0002872,0.0002872
73,36732.9,base,1.16804,0.59971,0.955308,0.64925,0.51443,0.56006,0.32761,1.17613,0.6189,0.95615,0.0002872,0.0002872,0.0002872
74,37209.9,super,1.14782,0.568754,0.950549,0.64088,0.50802,0.55917,0.32615,1.17245,0.60952,0.96207,0.0002773,0.0002773,0.0002773
74,37235.1,base,1.16763,0.598471,0.952884,0.65058,0.51401,0.55998,0.32758,1.1762,0.61895,0.95621,0.0002773,0.0002773,0.0002773
75,37711.7,super,1.14653,0.56753,0.951272,0.64007,0.50787,0.55868,0.32627,1.1726,0.60975,0.96221,0.0002674,0.0002674,0.0002674
75,37737,base,1.16614,0.596889,0.953731,0.64812,0.51449,0.55993,0.32759,1.17629,0.61899,0.95629,0.0002674,0.0002674,0.0002674
76,38214.2,super,1.14514,0.565912,0.950319,0.63942,0.50779,0.55853,0.32612,1.17278,0.60988,0.96232,0.0002575,0.0002575,0.0002575
76,38239.7,base,1.16622,0.595854,0.953197,0.64861,0.51405,0.55961,0.32751,1.17639,0.61904,0.95636,0.0002575,0.0002575,0.0002575
77,38716.4,super,1.14636,0.566636,0.951429,0.64007,0.50776,0.55887,0.32635,1.17289,0.60999,0.96241,0.0002476,0.0002476,0.0002476
77,38741.7,base,1.16678,0.596467,0.954169,0.6484,0.51424,0.55964,0.32816,1.17647,0.61913,0.95645,0.0002476,0.0002476,0.0002476
78,39218.5,super,1.14524,0.565786,0.952354,0.63077,0.51309,0.55863,0.32623,1.17304,0.61006,0.96262,0.0002377,0.0002377,0.0002377
78,39244,base,1.16542,0.595911,0.954532,0.64638,0.51504,0.5597,0.32809,1.17663,0.61919,0.95657,0.0002377,0.0002377,0.0002377
79,39720.7,super,1.14497,0.56611,0.952112,0.63095,0.51353,0.55848,0.32609,1.1732,0.61034,0.96276,0.0002278,0.0002278,0.0002278
79,39746,base,1.16624,0.596179,0.954179,0.65049,0.51323,0.55958,0.32737,1.17666,0.61933,0.95665,0.0002278,0.0002278,0.0002278
80,40222.6,super,1.14278,0.564605,0.951424,0.63184,0.51476,0.55825,0.3259,1.17332,0.61048,0.9629,0.0002179,0.0002179,0.0002179
80,40247.8,base,1.16395,0.59461,0.954109,0.6484,0.51324,0.55922,0.32734,1.17675,0.61942,0.95678,0.0002179,0.0002179,0.0002179
81,40725,super,1.14274,0.563687,0.950866,0.63994,0.50524,0.55792,0.32579,1.17348,0.61056,0.96308,0.000208,0.000208,0.000208
81,40750.2,base,1.16453,0.593807,0.9537,0.64993,0.51335,0.5596,0.32718,1.17683,0.61953,0.95687,0.000208,0.000208,0.000208
82,41227.2,super,1.14223,0.562956,0.949971,0.64114,0.50488,0.55756,0.32553,1.17363,0.61078,0.9632,0.0001981,0.0001981,0.0001981
82,41252.6,base,1.16454,0.593718,0.953038,0.64735,0.51416,0.55924,0.32708,1.17698,0.61958,0.95697,0.0001981,0.0001981,0.0001981
83,41729.1,super,1.14247,0.563099,0.951686,0.64094,0.50482,0.5575,0.32559,1.17375,0.61101,0.96335,0.0001882,0.0001882,0.0001882
83,41754.6,base,1.16456,0.593996,0.954782,0.64448,0.51551,0.55933,0.3272,1.17706,0.61972,0.95707,0.0001882,0.0001882,0.0001882
84,42231.2,super,1.14152,0.562369,0.953182,0.64088,0.50497,0.55744,0.32539,1.17391,0.61116,0.96354,0.0001783,0.0001783,0.0001783
84,42256.5,base,1.16411,0.593161,0.955239,0.64573,0.51464,0.55938,0.32708,1.17713,0.6198,0.9572,0.0001783,0.0001783,0.0001783
85,42733,super,1.14131,0.562176,0.952608,0.64119,0.5055,0.55777,0.32519,1.17409,0.61132,0.96372,0.0001684,0.0001684,0.0001684
85,42758.5,base,1.16432,0.593827,0.955076,0.64544,0.5149,0.55944,0.32706,1.17725,0.61993,0.95731,0.0001684,0.0001684,0.0001684
86,43235.1,super,1.14012,0.561181,0.952328,0.64122,0.50595,0.55774,0.32511,1.1743,0.61152,0.96395,0.0001585,0.0001585,0.0001585
86,43260.5,base,1.16301,0.592351,0.954183,0.64853,0.51253,0.55955,0.32775,1.17734,0.61999,0.95743,0.0001585,0.0001585,0.0001585
87,43736.8,super,1.14066,0.560792,0.95179,0.63965,0.50647,0.55733,0.32484,1.17453,0.61165,0.9641,0.0001486,0.0001486,0.0001486
87,43762.3,base,1.16356,0.592341,0.953654,0.64789,0.51331,0.55957,0.3277,1.17748,0.62006,0.95754,0.0001486,0.0001486,0.0001486
88,44238.7,super,1.13884,0.560085,0.951798,0.64,0.50668,0.55746,0.32461,1.17472,0.6119,0.96431,0.0001387,0.0001387,0.0001387
88,44264,base,1.16239,0.591812,0.954487,0.64779,0.51298,0.55937,0.32693,1.17758,0.62019,0.95765,0.0001387,0.0001387,0.0001387
89,44740.8,super,1.13838,0.559344,0.950402,0.63956,0.50689,0.55707,0.32446,1.17485,0.61216,0.96446,0.0001288,0.0001288,0.0001288
89,44766.3,base,1.16207,0.59092,0.953057,0.64821,0.51327,0.55927,0.32745,1.17774,0.62031,0.95775,0.0001288,0.0001288,0.0001288
90,45242.8,super,1.14016,0.558474,0.951751,0.64073,0.50653,0.55702,0.32449,1.17507,0.61238,0.96467,0.0001189,0.0001189,0.0001189
90,45268,base,1.16397,0.590192,0.954224,0.64894,0.51285,0.55929,0.32675,1.17788,0.62047,0.95786,0.0001189,0.0001189,0.0001189
