=== [1/2] Train: feat=both, prev_p in {0.0, 1.0}, seeds 0-4 ===
  training prev_p=0.0 seed=0 -> method02_advantage_regress_tinyConv/outputs/bdd100k/policy_both_prevpp00_s0.pt
ep 127 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc 0.0000 corr -0.000
ep 128 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc 0.0000 corr -0.000
ep 129 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc 0.0000 corr 0.000
ep 130 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc -0.0000 corr 0.000
ep 131 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc 0.0000 corr 0.000
ep 132 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc -0.0000 corr 0.000
ep 133 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc 0.0000 corr 0.000
ep 134 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc 0.0000 corr 0.000
ep 135 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc -0.0000 corr 0.000
ep 136 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc -0.0000 corr 0.000
ep 137 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc -0.0000 corr 0.000
ep 138 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc -0.0000 corr -0.000
ep 139 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc 0.0000 corr 0.000
ep 140 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc 0.0000 corr 0.000
ep 141 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc 0.0000 corr 0.000
ep 142 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc -0.0000 corr 0.000
ep 143 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc 0.0001 corr 0.000
ep 144 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc -0.0000 corr 0.000
ep 145 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc -0.0000 corr 0.000
ep 146 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc 0.0000 corr 0.000
ep 147 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc 0.0000 corr 0.000
ep 148 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc 0.0000 corr 0.000
ep 149 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.003 acc -0.0000 corr 0.000
[*] best val_corr=0.05478 @ epoch 0 (of 150)
[*] saved policy (val-best) -> method02_advantage_regress_tinyConv/outputs/bdd100k/policy_both_prevpp00_s2.pt
  training prev_p=0.0 seed=3 -> method02_advantage_regress_tinyConv/outputs/bdd100k/policy_both_prevpp00_s3.pt
ep   0 | train total 0.6684 acc -0.0000 flops 0.6438 p_super 0.007 || val p_super 0.000 acc -0.0000 corr 0.054  *best*
ep   1 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.000 acc -0.0000 corr 0.072  *best*
ep   2 | train total 0.6664 acc -0.0004 flops 0.6420 p_super 0.001 || val p_super 0.000 acc -0.0001 corr 0.091  *best*
ep   3 | train total 0.6600 acc -0.0133 flops 0.6508 p_super 0.026 || val p_super 0.012 acc -0.0108 corr 0.118  *best*
ep   4 | train total 0.6527 acc -0.0256 flops 0.6574 p_super 0.045 || val p_super 0.020 acc -0.0151 corr 0.128  *best*
ep   5 | train total 0.6505 acc -0.0292 flops 0.6594 p_super 0.050 || val p_super 0.026 acc -0.0197 corr 0.132  *best*
ep   6 | train total 0.6487 acc -0.0309 flops 0.6593 p_super 0.050 || val p_super 0.039 acc -0.0239 corr 0.128
ep   7 | train total 0.6499 acc -0.0299 flops 0.6595 p_super 0.050 || val p_super 0.046 acc -0.0237 corr 0.126
ep   8 | train total 0.6477 acc -0.0326 flops 0.6602 p_super 0.052 || val p_super 0.032 acc -0.0193 corr 0.126
ep   9 | train total 0.6474 acc -0.0325 flops 0.6598 p_super 0.051 || val p_super 0.026 acc -0.0175 corr 0.123
ep  10 | train total 0.6468 acc -0.0329 flops 0.6595 p_super 0.050 || val p_super 0.044 acc -0.0254 corr 0.143  *best*
ep  11 | train total 0.6469 acc -0.0316 flops 0.6579 p_super 0.046 || val p_super 0.032 acc -0.0206 corr 0.146  *best*
ep  12 | train total 0.6445 acc -0.0373 flops 0.6623 p_super 0.058 || val p_super 0.029 acc -0.0204 corr 0.134
ep  13 | train total 0.6466 acc -0.0351 flops 0.6620 p_super 0.057 || val p_super 0.050 acc -0.0286 corr 0.151  *best*
ep  14 | train total 0.6447 acc -0.0369 flops 0.6619 p_super 0.057 || val p_super 0.039 acc -0.0240 corr 0.146
ep  15 | train total 0.6455 acc -0.0367 flops 0.6627 p_super 0.059 || val p_super 0.032 acc -0.0174 corr 0.144
ep  16 | train total 0.6445 acc -0.0368 flops 0.6616 p_super 0.056 || val p_super 0.041 acc -0.0258 corr 0.154  *best*
ep  17 | train total 0.6442 acc -0.0372 flops 0.6617 p_super 0.056 || val p_super 0.027 acc -0.0209 corr 0.145
ep  18 | train total 0.6439 acc -0.0372 flops 0.6613 p_super 0.055 || val p_super 0.039 acc -0.0216 corr 0.139
ep  19 | train total 0.6428 acc -0.0410 flops 0.6649 p_super 0.065 || val p_super 0.026 acc -0.0175 corr 0.150
ep  20 | train total 0.6434 acc -0.0384 flops 0.6622 p_super 0.058 || val p_super 0.029 acc -0.0193 corr 0.144
ep  21 | train total 0.6421 acc -0.0410 flops 0.6639 p_super 0.063 || val p_super 0.047 acc -0.0250 corr 0.142
ep  22 | train total 0.6428 acc -0.0405 flops 0.6642 p_super 0.064 || val p_super 0.060 acc -0.0270 corr 0.145
ep  23 | train total 0.6419 acc -0.0412 flops 0.6641 p_super 0.063 || val p_super 0.041 acc -0.0258 corr 0.151
ep  24 | train total 0.6433 acc -0.0392 flops 0.6633 p_super 0.061 || val p_super 0.046 acc -0.0238 corr 0.150
ep  25 | train total 0.6419 acc -0.0416 flops 0.6645 p_super 0.064 || val p_super 0.045 acc -0.0264 corr 0.149
ep  26 | train total 0.6425 acc -0.0397 flops 0.6628 p_super 0.059 || val p_super 0.034 acc -0.0199 corr 0.139
ep  27 | train total 0.6422 acc -0.0413 flops 0.6645 p_super 0.064 || val p_super 0.045 acc -0.0257 corr 0.139
ep  28 | train total 0.6423 acc -0.0407 flops 0.6638 p_super 0.062 || val p_super 0.053 acc -0.0260 corr 0.142
ep  29 | train total 0.6423 acc -0.0404 flops 0.6635 p_super 0.062 || val p_super 0.046 acc -0.0231 corr 0.143
ep  30 | train total 0.6431 acc -0.0395 flops 0.6632 p_super 0.061 || val p_super 0.034 acc -0.0220 corr 0.147
ep  31 | train total 0.6418 acc -0.0411 flops 0.6636 p_super 0.062 || val p_super 0.043 acc -0.0231 corr 0.143
ep  32 | train total 0.6427 acc -0.0410 flops 0.6648 p_super 0.065 || val p_super 0.038 acc -0.0201 corr 0.139
ep  33 | train total 0.6414 acc -0.0418 flops 0.6642 p_super 0.063 || val p_super 0.032 acc -0.0235 corr 0.140
ep  34 | train total 0.6409 acc -0.0424 flops 0.6643 p_super 0.064 || val p_super 0.050 acc -0.0262 corr 0.139
ep  35 | train total 0.6406 acc -0.0428 flops 0.6644 p_super 0.064 || val p_super 0.040 acc -0.0244 corr 0.140
ep  36 | train total 0.6408 acc -0.0426 flops 0.6644 p_super 0.064 || val p_super 0.046 acc -0.0257 corr 0.146
ep  37 | train total 0.6416 acc -0.0405 flops 0.6626 p_super 0.059 || val p_super 0.064 acc -0.0296 corr 0.149
ep  38 | train total 0.6418 acc -0.0418 flops 0.6646 p_super 0.065 || val p_super 0.039 acc -0.0240 corr 0.142
ep  39 | train total 0.6410 acc -0.0426 flops 0.6645 p_super 0.064 || val p_super 0.042 acc -0.0239 corr 0.145
ep  40 | train total 0.6402 acc -0.0437 flops 0.6651 p_super 0.066 || val p_super 0.053 acc -0.0285 corr 0.139
ep  41 | train total 0.6396 acc -0.0445 flops 0.6654 p_super 0.067 || val p_super 0.039 acc -0.0229 corr 0.146
ep  42 | train total 0.6385 acc -0.0457 flops 0.6654 p_super 0.067 || val p_super 0.046 acc -0.0255 corr 0.142
ep  43 | train total 0.6393 acc -0.0451 flops 0.6657 p_super 0.068 || val p_super 0.037 acc -0.0221 corr 0.139
ep  44 | train total 0.6402 acc -0.0438 flops 0.6652 p_super 0.066 || val p_super 0.037 acc -0.0212 corr 0.142
ep  45 | train total 0.6401 acc -0.0437 flops 0.6648 p_super 0.065 || val p_super 0.049 acc -0.0259 corr 0.144
ep  46 | train total 0.6401 acc -0.0452 flops 0.6668 p_super 0.071 || val p_super 0.045 acc -0.0227 corr 0.142
ep  47 | train total 0.6385 acc -0.0462 flops 0.6660 p_super 0.069 || val p_super 0.044 acc -0.0250 corr 0.141
ep  48 | train total 0.6391 acc -0.0458 flops 0.6663 p_super 0.069 || val p_super 0.044 acc -0.0254 corr 0.137
ep  49 | train total 0.6387 acc -0.0460 flops 0.6660 p_super 0.068 || val p_super 0.036 acc -0.0216 corr 0.135
ep  50 | train total 0.6389 acc -0.0454 flops 0.6656 p_super 0.067 || val p_super 0.049 acc -0.0268 corr 0.141
ep  51 | train total 0.6382 acc -0.0461 flops 0.6655 p_super 0.067 || val p_super 0.044 acc -0.0256 corr 0.138
ep  52 | train total 0.6408 acc -0.0434 flops 0.6653 p_super 0.067 || val p_super 0.043 acc -0.0253 corr 0.130
ep  53 | train total 0.6378 acc -0.0470 flops 0.6662 p_super 0.069 || val p_super 0.047 acc -0.0269 corr 0.144
ep  54 | train total 0.6391 acc -0.0452 flops 0.6656 p_super 0.067 || val p_super 0.052 acc -0.0263 corr 0.140
ep  55 | train total 0.6390 acc -0.0469 flops 0.6676 p_super 0.073 || val p_super 0.034 acc -0.0204 corr 0.134
ep  56 | train total 0.6387 acc -0.0458 flops 0.6658 p_super 0.068 || val p_super 0.045 acc -0.0243 corr 0.139
ep  57 | train total 0.6385 acc -0.0462 flops 0.6661 p_super 0.069 || val p_super 0.043 acc -0.0260 corr 0.140
ep  58 | train total 0.6394 acc -0.0449 flops 0.6654 p_super 0.067 || val p_super 0.049 acc -0.0271 corr 0.140
ep  59 | train total 0.6374 acc -0.0477 flops 0.6666 p_super 0.070 || val p_super 0.042 acc -0.0241 corr 0.143
ep  60 | train total 0.6370 acc -0.0472 flops 0.6654 p_super 0.067 || val p_super 0.041 acc -0.0244 corr 0.139
ep  61 | train total 0.6374 acc -0.0471 flops 0.6659 p_super 0.068 || val p_super 0.049 acc -0.0264 corr 0.142
ep  62 | train total 0.6373 acc -0.0475 flops 0.6662 p_super 0.069 || val p_super 0.041 acc -0.0266 corr 0.138
ep  63 | train total 0.6370 acc -0.0480 flops 0.6664 p_super 0.070 || val p_super 0.032 acc -0.0215 corr 0.137
ep  64 | train total 0.6369 acc -0.0483 flops 0.6668 p_super 0.071 || val p_super 0.043 acc -0.0246 corr 0.136
ep  65 | train total 0.6375 acc -0.0472 flops 0.6660 p_super 0.069 || val p_super 0.043 acc -0.0236 corr 0.137
ep  66 | train total 0.6365 acc -0.0491 flops 0.6672 p_super 0.072 || val p_super 0.041 acc -0.0224 corr 0.135
ep  67 | train total 0.6386 acc -0.0458 flops 0.6657 p_super 0.068 || val p_super 0.040 acc -0.0209 corr 0.132
ep  68 | train total 0.6374 acc -0.0473 flops 0.6661 p_super 0.069 || val p_super 0.046 acc -0.0264 corr 0.140
ep  69 | train total 0.6377 acc -0.0473 flops 0.6665 p_super 0.070 || val p_super 0.040 acc -0.0245 corr 0.142
ep  70 | train total 0.6365 acc -0.0484 flops 0.6663 p_super 0.069 || val p_super 0.053 acc -0.0281 corr 0.140
ep  71 | train total 0.6366 acc -0.0490 flops 0.6672 p_super 0.072 || val p_super 0.050 acc -0.0280 corr 0.139
ep  72 | train total 0.6362 acc -0.0492 flops 0.6671 p_super 0.072 || val p_super 0.050 acc -0.0279 corr 0.146
ep  73 | train total 0.6371 acc -0.0484 flops 0.6671 p_super 0.071 || val p_super 0.048 acc -0.0297 corr 0.146
ep  74 | train total 0.6384 acc -0.0453 flops 0.6648 p_super 0.065 || val p_super 0.046 acc -0.0260 corr 0.143
ep  75 | train total 0.6363 acc -0.0494 flops 0.6674 p_super 0.072 || val p_super 0.051 acc -0.0270 corr 0.142
ep  76 | train total 0.6372 acc -0.0478 flops 0.6665 p_super 0.070 || val p_super 0.045 acc -0.0282 corr 0.137
ep  77 | train total 0.6370 acc -0.0483 flops 0.6669 p_super 0.071 || val p_super 0.039 acc -0.0239 corr 0.137
ep  78 | train total 0.6367 acc -0.0489 flops 0.6673 p_super 0.072 || val p_super 0.047 acc -0.0250 corr 0.141
ep  79 | train total 0.6362 acc -0.0497 flops 0.6677 p_super 0.073 || val p_super 0.038 acc -0.0241 corr 0.138
ep  80 | train total 0.6353 acc -0.0497 flops 0.6664 p_super 0.070 || val p_super 0.044 acc -0.0248 corr 0.139
ep  81 | train total 0.6352 acc -0.0500 flops 0.6669 p_super 0.071 || val p_super 0.045 acc -0.0258 corr 0.138
ep  82 | train total 0.6356 acc -0.0499 flops 0.6671 p_super 0.071 || val p_super 0.038 acc -0.0244 corr 0.138
ep  83 | train total 0.6363 acc -0.0487 flops 0.6664 p_super 0.070 || val p_super 0.048 acc -0.0274 corr 0.135
ep  84 | train total 0.6366 acc -0.0487 flops 0.6668 p_super 0.071 || val p_super 0.063 acc -0.0298 corr 0.141
ep  85 | train total 0.6366 acc -0.0490 flops 0.6672 p_super 0.072 || val p_super 0.044 acc -0.0248 corr 0.138
ep  86 | train total 0.6360 acc -0.0496 flops 0.6673 p_super 0.072 || val p_super 0.040 acc -0.0254 corr 0.136
ep  87 | train total 0.6356 acc -0.0504 flops 0.6679 p_super 0.074 || val p_super 0.040 acc -0.0218 corr 0.136
ep  88 | train total 0.6364 acc -0.0494 flops 0.6675 p_super 0.073 || val p_super 0.049 acc -0.0254 corr 0.139
ep  89 | train total 0.6360 acc -0.0490 flops 0.6665 p_super 0.070 || val p_super 0.043 acc -0.0241 corr 0.136
ep  90 | train total 0.6362 acc -0.0497 flops 0.6677 p_super 0.073 || val p_super 0.050 acc -0.0274 corr 0.139
ep  91 | train total 0.6365 acc -0.0488 flops 0.6668 p_super 0.071 || val p_super 0.042 acc -0.0224 corr 0.138
ep  92 | train total 0.6353 acc -0.0504 flops 0.6673 p_super 0.072 || val p_super 0.038 acc -0.0240 corr 0.136
ep  93 | train total 0.6357 acc -0.0510 flops 0.6687 p_super 0.076 || val p_super 0.045 acc -0.0249 corr 0.140
ep  94 | train total 0.6355 acc -0.0501 flops 0.6673 p_super 0.072 || val p_super 0.044 acc -0.0255 corr 0.137
ep  95 | train total 0.6348 acc -0.0506 flops 0.6670 p_super 0.071 || val p_super 0.047 acc -0.0247 corr 0.139
ep  96 | train total 0.6346 acc -0.0508 flops 0.6670 p_super 0.071 || val p_super 0.049 acc -0.0240 corr 0.144
ep  97 | train total 0.6350 acc -0.0511 flops 0.6679 p_super 0.074 || val p_super 0.054 acc -0.0302 corr 0.144
ep  98 | train total 0.6354 acc -0.0509 flops 0.6682 p_super 0.075 || val p_super 0.052 acc -0.0288 corr 0.140
ep  99 | train total 0.6353 acc -0.0512 flops 0.6684 p_super 0.075 || val p_super 0.039 acc -0.0249 corr 0.139
ep 100 | train total 0.6353 acc -0.0506 flops 0.6677 p_super 0.073 || val p_super 0.045 acc -0.0216 corr 0.135
ep 101 | train total 0.6360 acc -0.0498 flops 0.6675 p_super 0.073 || val p_super 0.045 acc -0.0273 corr 0.145
ep 102 | train total 0.6351 acc -0.0506 flops 0.6674 p_super 0.072 || val p_super 0.056 acc -0.0287 corr 0.145
ep 103 | train total 0.6367 acc -0.0491 flops 0.6675 p_super 0.073 || val p_super 0.046 acc -0.0248 corr 0.137
ep 104 | train total 0.6355 acc -0.0505 flops 0.6678 p_super 0.073 || val p_super 0.052 acc -0.0280 corr 0.141
ep 105 | train total 0.6347 acc -0.0508 flops 0.6671 p_super 0.072 || val p_super 0.050 acc -0.0276 corr 0.142
ep 106 | train total 0.6344 acc -0.0515 flops 0.6677 p_super 0.073 || val p_super 0.045 acc -0.0248 corr 0.139
ep 107 | train total 0.6344 acc -0.0516 flops 0.6678 p_super 0.073 || val p_super 0.044 acc -0.0261 corr 0.139
ep 108 | train total 0.6333 acc -0.0522 flops 0.6671 p_super 0.072 || val p_super 0.048 acc -0.0257 corr 0.138
ep 109 | train total 0.6349 acc -0.0512 flops 0.6679 p_super 0.074 || val p_super 0.043 acc -0.0258 corr 0.138
ep 110 | train total 0.6344 acc -0.0517 flops 0.6680 p_super 0.074 || val p_super 0.047 acc -0.0256 corr 0.140
ep 111 | train total 0.6345 acc -0.0516 flops 0.6678 p_super 0.073 || val p_super 0.043 acc -0.0253 corr 0.144
ep 112 | train total 0.6358 acc -0.0502 flops 0.6678 p_super 0.074 || val p_super 0.046 acc -0.0263 corr 0.141
ep 113 | train total 0.6347 acc -0.0514 flops 0.6679 p_super 0.074 || val p_super 0.050 acc -0.0273 corr 0.137
ep 114 | train total 0.6354 acc -0.0506 flops 0.6677 p_super 0.073 || val p_super 0.050 acc -0.0264 corr 0.137
ep 115 | train total 0.6339 acc -0.0525 flops 0.6683 p_super 0.075 || val p_super 0.051 acc -0.0261 corr 0.140
ep 116 | train total 0.6348 acc -0.0516 flops 0.6682 p_super 0.075 || val p_super 0.054 acc -0.0261 corr 0.144
ep 117 | train total 0.6339 acc -0.0522 flops 0.6680 p_super 0.074 || val p_super 0.054 acc -0.0278 corr 0.141
ep 118 | train total 0.6348 acc -0.0515 flops 0.6681 p_super 0.074 || val p_super 0.045 acc -0.0259 corr 0.134
ep 119 | train total 0.6341 acc -0.0520 flops 0.6679 p_super 0.074 || val p_super 0.041 acc -0.0221 corr 0.137
ep 120 | train total 0.6335 acc -0.0526 flops 0.6680 p_super 0.074 || val p_super 0.039 acc -0.0228 corr 0.134
ep 121 | train total 0.6333 acc -0.0532 flops 0.6685 p_super 0.075 || val p_super 0.054 acc -0.0295 corr 0.137
ep 122 | train total 0.6336 acc -0.0526 flops 0.6680 p_super 0.074 || val p_super 0.045 acc -0.0258 corr 0.138
ep 123 | train total 0.6342 acc -0.0524 flops 0.6685 p_super 0.075 || val p_super 0.052 acc -0.0258 corr 0.135
ep 124 | train total 0.6339 acc -0.0528 flops 0.6687 p_super 0.076 || val p_super 0.056 acc -0.0277 corr 0.143
ep 125 | train total 0.6336 acc -0.0528 flops 0.6683 p_super 0.075 || val p_super 0.053 acc -0.0279 corr 0.140
ep 126 | train total 0.6334 acc -0.0533 flops 0.6687 p_super 0.076 || val p_super 0.046 acc -0.0300 corr 0.143
ep 127 | train total 0.6337 acc -0.0518 flops 0.6671 p_super 0.072 || val p_super 0.057 acc -0.0275 corr 0.146
ep 128 | train total 0.6337 acc -0.0528 flops 0.6684 p_super 0.075 || val p_super 0.050 acc -0.0268 corr 0.142
ep 129 | train total 0.6327 acc -0.0537 flops 0.6683 p_super 0.075 || val p_super 0.048 acc -0.0268 corr 0.141
ep 130 | train total 0.6333 acc -0.0529 flops 0.6680 p_super 0.074 || val p_super 0.054 acc -0.0259 corr 0.139
ep 131 | train total 0.6340 acc -0.0528 flops 0.6689 p_super 0.077 || val p_super 0.053 acc -0.0256 corr 0.139
ep 132 | train total 0.6336 acc -0.0529 flops 0.6684 p_super 0.075 || val p_super 0.037 acc -0.0207 corr 0.138
ep 133 | train total 0.6341 acc -0.0525 flops 0.6685 p_super 0.075 || val p_super 0.046 acc -0.0237 corr 0.142
ep 134 | train total 0.6334 acc -0.0528 flops 0.6681 p_super 0.074 || val p_super 0.048 acc -0.0210 corr 0.134
ep 135 | train total 0.6334 acc -0.0531 flops 0.6684 p_super 0.075 || val p_super 0.039 acc -0.0223 corr 0.140
ep 136 | train total 0.6339 acc -0.0520 flops 0.6676 p_super 0.073 || val p_super 0.048 acc -0.0264 corr 0.143
ep 137 | train total 0.6338 acc -0.0522 flops 0.6678 p_super 0.073 || val p_super 0.048 acc -0.0258 corr 0.143
ep 138 | train total 0.6342 acc -0.0524 flops 0.6686 p_super 0.076 || val p_super 0.053 acc -0.0257 corr 0.139
ep 139 | train total 0.6333 acc -0.0534 flops 0.6688 p_super 0.076 || val p_super 0.054 acc -0.0289 corr 0.147
ep 140 | train total 0.6334 acc -0.0530 flops 0.6683 p_super 0.075 || val p_super 0.044 acc -0.0235 corr 0.136
ep 141 | train total 0.6329 acc -0.0540 flops 0.6690 p_super 0.077 || val p_super 0.050 acc -0.0270 corr 0.143
ep 142 | train total 0.6334 acc -0.0530 flops 0.6683 p_super 0.075 || val p_super 0.047 acc -0.0246 corr 0.140
ep 143 | train total 0.6327 acc -0.0539 flops 0.6686 p_super 0.076 || val p_super 0.044 acc -0.0248 corr 0.141
ep 144 | train total 0.6331 acc -0.0532 flops 0.6682 p_super 0.075 || val p_super 0.054 acc -0.0294 corr 0.147
ep 145 | train total 0.6329 acc -0.0538 flops 0.6686 p_super 0.076 || val p_super 0.050 acc -0.0246 corr 0.144
ep 146 | train total 0.6324 acc -0.0542 flops 0.6686 p_super 0.076 || val p_super 0.040 acc -0.0228 corr 0.140
ep 147 | train total 0.6328 acc -0.0541 flops 0.6691 p_super 0.077 || val p_super 0.052 acc -0.0291 corr 0.145
ep 148 | train total 0.6338 acc -0.0526 flops 0.6683 p_super 0.075 || val p_super 0.050 acc -0.0270 corr 0.138
ep 149 | train total 0.6334 acc -0.0530 flops 0.6683 p_super 0.075 || val p_super 0.036 acc -0.0197 corr 0.139
[*] best val_corr=0.15352 @ epoch 16 (of 150)
[*] saved policy (val-best) -> method02_advantage_regress_tinyConv/outputs/bdd100k/policy_both_prevpp00_s3.pt
  training prev_p=0.0 seed=4 -> method02_advantage_regress_tinyConv/outputs/bdd100k/policy_both_prevpp00_s4.pt
ep   0 | train total 0.6683 acc 0.0000 flops 0.6437 p_super 0.006 || val p_super 0.000 acc -0.0000 corr 0.070  *best*
ep   1 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.002 acc -0.0000 corr 0.069
ep   2 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.007 acc -0.0001 corr 0.074  *best*
ep   3 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0000 corr 0.075  *best*
ep   4 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.015 acc -0.0002 corr 0.080  *best*
ep   5 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.016 acc 0.0002 corr 0.083  *best*
ep   6 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.017 acc -0.0000 corr 0.089  *best*
ep   7 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.016 acc -0.0000 corr 0.061
ep   8 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.016 acc 0.0001 corr 0.000
ep   9 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.016 acc 0.0000 corr 0.000
ep  10 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.016 acc -0.0001 corr -0.000
ep  11 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.016 acc -0.0001 corr 0.000
ep  12 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.016 acc 0.0001 corr 0.000
ep  13 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.015 acc 0.0000 corr 0.000
ep  14 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.015 acc 0.0003 corr 0.000
ep  15 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.015 acc 0.0003 corr 0.000
ep  16 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.015 acc 0.0000 corr 0.000
ep  17 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.015 acc 0.0000 corr 0.000
ep  18 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0002 corr 0.000
ep  19 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0003 corr 0.000
ep  20 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0001 corr 0.000
ep  21 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0003 corr -0.000
ep  22 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0001 corr 0.000
ep  23 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0000 corr -0.000
ep  24 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0000 corr 0.000
ep  25 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0001 corr 0.000
ep  26 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0001 corr 0.000
ep  27 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0000 corr 0.000
ep  28 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0001 corr 0.000
ep  29 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0000 corr 0.000
ep  30 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0000 corr 0.000
ep  31 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0001 corr 0.000
ep  32 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0000 corr 0.000
ep  33 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0001 corr 0.000
ep  34 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0001 corr 0.000
ep  35 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0002 corr 0.000
ep  36 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0001 corr 0.000
ep  37 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0001 corr 0.000
ep  38 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0003 corr 0.000
ep  39 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0001 corr -0.000
ep  40 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0000 corr 0.000
