stem,split,loss_super,box_super,cls_super,dfl_super,loss_base,box_base,cls_base,dfl_base,loss_diff,box_diff,cls_diff,dfl_diff,n_gt,n_pred_01_super,mean_conf_01_super,n_pred_05_super,mean_conf_05_super,n_pred_10_super,mean_conf_10_super,n_pred_25_super,mean_conf_25_super,n_pred_50_super,mean_conf_50_super,n_pred_75_super,mean_conf_75_super,top10_mean_conf_super,top20_mean_conf_super,top30_mean_conf_super,n_pred_all_super,mean_conf_all_super,n_pred_01_base,mean_conf_01_base,n_pred_05_base,mean_conf_05_base,n_pred_10_base,mean_conf_10_base,n_pred_25_base,mean_conf_25_base,n_pred_50_base,mean_conf_50_base,n_pred_75_base,mean_conf_75_base,top10_mean_conf_base,top20_mean_conf_base,top30_mean_conf_base,n_pred_all_base,mean_conf_all_base,tp_super,fp_super,fn_super,precision_super,recall_super,ap5095_super,tp_base,fp_base,fn_base,precision_base,recall_base,ap5095_base
003398,train,3.8602635264396667,1.6642591953277588,0.8857545256614685,1.3102498054504395,3.998992919921875,1.6730983257293701,1.009650468826294,1.316244125366211,0.13872939348220825,0.008839130401611328,0.12389594316482544,0.005994319915771484,18,70,0.18424440920352936,29,0.41418832540512085,25,0.46759337186813354,16,0.6522073745727539,12,0.7426059246063232,6,0.8524507284164429,0.7776262760162354,0.5542433857917786,0.40200117230415344,300,0.04564187675714493,83,0.16863158345222473,39,0.3321413993835449,26,0.46348077058792114,18,0.6088232398033142,11,0.7605319619178772,6,0.8657048940658569,0.7808313369750977,0.5643250346183777,0.4130246639251709,300,0.049571674317121506,16,0,2,1.0,0.8888888888888888,0.47736030491733733,16,2,2,0.8888888888888888,0.8888888888888888,0.4625746025904819
003399,train,2.9612990021705627,0.9646465182304382,0.8327457904815674,1.1639066934585571,3.537985324859619,1.1295136213302612,0.9740713834762573,1.4344003200531006,0.5766863226890564,0.164867103099823,0.14132559299468994,0.27049362659454346,3,7,0.3609617352485657,4,0.6226779222488403,3,0.7988063097000122,3,0.7988063097000122,3,0.7988063097000122,2,0.8779199123382568,0.2544327974319458,0.12916624546051025,0.08717478066682816,228,0.012909919023513794,5,0.5140394568443298,3,0.8456627130508423,3,0.8456627130508423,3,0.8456627130508423,3,0.8456627130508423,3,0.8456627130508423,0.2605007588863373,0.13279740512371063,0.08970491588115692,244,0.012315195985138416,3,0,0,1.0,1.0,0.7963947368487715,3,0,0,1.0,1.0,0.7214322048807518
003400,train,3.1689802408218384,0.6996139287948608,1.5996121168136597,0.8697541952133179,3.019502818584442,0.7399764060974121,1.4030182361602783,0.8765081763267517,-0.14947742223739624,0.04036247730255127,-0.19659388065338135,0.006753981113433838,1,2,0.4371013343334198,1,0.8361954092979431,1,0.8361954092979431,1,0.8361954092979431,1,0.8361954092979431,1,0.8361954092979431,0.09106513857841492,0.04719064384698868,0.0324135385453701,261,0.005086858291178942,2,0.5002650022506714,2,0.5002650022506714,1,0.9408732056617737,1,0.9408732056617737,1,0.9408732056617737,1,0.9408732056617737,0.10510702431201935,0.05463835224509239,0.03744209185242653,300,0.005032130982726812,1,0,0,1.0,1.0,0.8955,1,0,0,1.0,1.0,0.796
003401,train,3.3369426131248474,1.0883026123046875,1.4690464735031128,0.7795935273170471,3.8834688663482666,1.1659590005874634,1.922084927558899,0.7954249382019043,0.5465262532234192,0.07765638828277588,0.45303845405578613,0.015831410884857178,3,31,0.10181604325771332,14,0.1969037652015686,3,0.6599870324134827,3,0.6599870324134827,2,0.8536920547485352,2,0.8536920547485352,0.25343653559684753,0.14834128320217133,0.10480840504169464,300,0.012512801215052605,40,0.14478124678134918,21,0.25336310267448425,18,0.2848530411720276,6,0.5631348490715027,3,0.7713559865951538,2,0.894821047782898,0.4153173565864563,0.2629593312740326,0.18804782629013062,300,0.021396348252892494,2,1,1,0.6666666666666666,0.6666666666666666,0.511150000018999,2,4,1,0.3333333333333333,0.6666666666666666,0.47420000008866187
003402,train,3.728456497192383,1.3297929763793945,1.4405750036239624,0.9580885171890259,4.093203783035278,1.4561845064163208,1.6334065198898315,1.003612756729126,0.3647472858428955,0.12639153003692627,0.19283151626586914,0.0455242395401001,2,14,0.10400359332561493,2,0.6037015914916992,2,0.6037015914916992,2,0.6037015914916992,1,0.8659319877624512,1,0.8659319877624512,0.14083026349544525,0.07493849843740463,0.051689378917217255,300,0.006844781339168549,22,0.07191681861877441,3,0.4101027846336365,2,0.580790638923645,2,0.580790638923645,1,0.8691169619560242,1,0.8691169619560242,0.1439267247915268,0.07808815687894821,0.05509916692972183,300,0.007733180653303862,2,0,0,1.0,1.0,0.6467499999999999,2,0,0,1.0,1.0,0.5992613637037575
003403,train,3.1794896721839905,1.1597493886947632,0.8960713744163513,1.123668909072876,3.174988329410553,1.1781522035598755,0.9868476986885071,1.0099884271621704,-0.0045013427734375,0.018402814865112305,0.09077632427215576,-0.11368048191070557,5,13,0.27979832887649536,7,0.5033418536186218,5,0.6821275949478149,4,0.824841320514679,4,0.824841320514679,3,0.8510951995849609,0.3599189221858978,0.18431143462657928,0.12434286624193192,300,0.013984470628201962,15,0.2380610853433609,8,0.4330597519874573,5,0.6551399827003479,4,0.7811129093170166,4,0.7811129093170166,3,0.8671954870223999,0.3507879674434662,0.18037442862987518,0.12215446680784225,300,0.01385531947016716,4,0,1,1.0,0.8,0.520248651140782,4,0,1,1.0,0.8,0.6027707062178304
003404,train,3.3994951248168945,1.30302095413208,0.8921787738800049,1.2042953968048096,3.740213632583618,1.3656753301620483,1.147605061531067,1.226933240890503,0.34071850776672363,0.06265437602996826,0.255426287651062,0.02263784408569336,5,35,0.14646698534488678,13,0.35536572337150574,7,0.5914605259895325,5,0.7772355079650879,4,0.883042573928833,4,0.883042573928833,0.4398341774940491,0.2450464516878128,0.16894865036010742,300,0.01929987594485283,39,0.13464473187923431,15,0.3195197582244873,9,0.48834916949272156,5,0.7795483469963074,4,0.8826486468315125,4,0.8826486468315125,0.4481816291809082,0.2475128173828125,0.17147532105445862,300,0.01963595487177372,4,1,1,0.8,0.8,0.37064690982829773,4,1,1,0.8,0.8,0.3487421253789216
003405,train,3.4827913641929626,1.2902982234954834,0.9784017205238342,1.214091420173645,3.5151256322860718,1.3343610763549805,0.9604709148406982,1.220293641090393,0.03233426809310913,0.04406285285949707,-0.017930805683135986,0.006202220916748047,5,21,0.27085375785827637,10,0.5423377156257629,9,0.5960673093795776,9,0.5960673093795776,6,0.7269823551177979,3,0.8248293399810791,0.5423377156257629,0.28382667899131775,0.19142813980579376,300,0.02075674571096897,23,0.24797025322914124,11,0.4951954782009125,9,0.5919232964515686,7,0.7104176878929138,6,0.7707282900810242,4,0.802277147769928,0.5390282273292542,0.28360292315483093,0.19200611114501953,300,0.02087508887052536,5,4,0,0.5555555555555556,1.0,0.625719420236043,5,2,0,0.7142857142857143,1.0,0.610612498191349
003406,train,2.715537667274475,0.8269446492195129,1.0112165212631226,0.8773764967918396,2.8639414310455322,0.8870946764945984,1.0844531059265137,0.8923936486244202,0.14840376377105713,0.06015002727508545,0.07323658466339111,0.015017151832580566,2,5,0.3417353630065918,3,0.5548672676086426,2,0.8007800579071045,2,0.8007800579071045,2,0.8007800579071045,2,0.8007800579071045,0.17356960475444794,0.08864262700080872,0.0600707046687603,299,0.007427743170410395,8,0.22280701994895935,3,0.5582063794136047,2,0.805565595626831,2,0.805565595626831,2,0.805565595626831,2,0.805565595626831,0.17971140146255493,0.09256128966808319,0.06304257363080978,300,0.007707705721259117,2,0,0,1.0,1.0,0.796,2,0,0,1.0,1.0,0.796
003408,train,2.2308658957481384,0.6039601564407349,0.7653222680091858,0.8615834712982178,2.2804818153381348,0.532025158405304,0.9122581481933594,0.8361985087394714,0.04961591958999634,-0.07193499803543091,0.14693588018417358,-0.025384962558746338,4,19,0.3029114603996277,10,0.5597030520439148,8,0.6824625730514526,7,0.7576579451560974,6,0.8410581946372986,4,0.9238950610160828,0.5597030520439148,0.28819364309310913,0.19445212185382843,300,0.02112273871898651,13,0.44934627413749695,9,0.6407244205474854,8,0.7143310308456421,7,0.795367956161499,6,0.8672621250152588,5,0.9129244685173035,0.5800042152404785,0.29513975977897644,0.19880500435829163,300,0.021499251946806908,4,3,0,0.5714285714285714,1.0,0.8586866666954011,4,3,0,0.5714285714285714,1.0,0.8776594827547669
003409,train,2.7956582903862,0.9963579177856445,0.6277788281440735,1.171521544456482,2.694268524646759,0.8811305165290833,0.6854286193847656,1.1277093887329102,-0.10138976573944092,-0.11522740125656128,0.05764979124069214,-0.04381215572357178,14,40,0.2726880609989166,21,0.49941518902778625,17,0.5999583601951599,16,0.627793550491333,10,0.7837032675743103,7,0.8610833287239075,0.7837032675743103,0.5215896368026733,0.3588852882385254,300,0.03831661492586136,42,0.2698521316051483,26,0.4219493269920349,19,0.5526570081710815,16,0.6204671859741211,11,0.7395356297492981,5,0.8807494044303894,0.7623795866966248,0.5291187167167664,0.37064868211746216,300,0.039685897529125214,13,3,1,0.8125,0.9285714285714286,0.7049380986491225,12,4,2,0.75,0.8571428571428571,0.7284498657689251
003412,train,2.744792878627777,0.8285868763923645,1.0680837631225586,0.848122239112854,2.9099852442741394,0.8161595463752747,1.2402641773223877,0.853561520576477,0.1651923656463623,-0.012427330017089844,0.1721804141998291,0.005439281463623047,3,10,0.3543846309185028,8,0.43740034103393555,7,0.48753562569618225,4,0.7459409236907959,3,0.8954491019248962,3,0.8954491019248962,0.3543846309185028,0.17956489324569702,0.12086836993694305,300,0.013635747134685516,12,0.3363681733608246,9,0.44147610664367676,7,0.5491024255752563,6,0.5992541909217834,4,0.7540430426597595,2,0.8966150283813477,0.40088972449302673,0.20432062447071075,0.13777929544448853,300,0.015294056385755539,3,1,0,0.75,1.0,0.8291666666666666,3,3,0,0.5,1.0,0.8291666666666666
003413,train,2.8799632787704468,0.9889644384384155,1.0488327741622925,0.8421660661697388,2.9301005601882935,0.9494014978408813,1.1321479082107544,0.8485511541366577,0.05013728141784668,-0.03956294059753418,0.08331513404846191,0.006385087966918945,2,3,0.5297188758850098,2,0.7877413630485535,2,0.7877413630485535,2,0.7877413630485535,2,0.7877413630485535,1,0.9570112228393555,0.16253505647182465,0.08302589505910873,0.05631056800484657,286,0.0072920965030789375,2,0.7835080623626709,2,0.7835080623626709,2,0.7835080623626709,2,0.7835080623626709,2,0.7835080623626709,1,0.9566099047660828,0.16218216717243195,0.08348484337329865,0.05680825561285019,267,0.007731293793767691,2,0,0,1.0,1.0,0.74625,2,0,0,1.0,1.0,0.74625
003414,train,3.1709285974502563,0.5219590663909912,1.8574260473251343,0.7915434837341309,3.4972490668296814,0.6895605325698853,2.002476692199707,0.8052118420600891,0.32632046937942505,0.16760146617889404,0.14505064487457275,0.013668358325958252,1,8,0.2949748635292053,5,0.45436879992485046,4,0.5538145303726196,3,0.6911889314651489,2,0.8012373447418213,1,0.8775293827056885,0.23776665329933167,0.12187117338180542,0.08236471563577652,300,0.00970768928527832,9,0.26826635003089905,6,0.39202389121055603,4,0.558968186378479,3,0.6821972727775574,2,0.8289092779159546,2,0.8289092779159546,0.24239881336688995,0.12439034134149551,0.08437670022249222,287,0.010276621207594872,1,2,0,0.3333333333333333,1.0,0.8955,1,2,0,0.3333333333333333,1.0,0.8955
003415,train,2.3940985798835754,0.7490002512931824,0.6285051107406616,1.0165932178497314,2.474912106990814,0.7415037751197815,0.7154916524887085,1.0179166793823242,0.08081352710723877,-0.007496476173400879,0.08698654174804688,0.0013234615325927734,3,4,0.647832989692688,3,0.858348548412323,3,0.858348548412323,3,0.858348548412323,3,0.858348548412323,2,0.9266543984413147,0.26227328181266785,0.13292132318019867,0.08965300023555756,300,0.010423059575259686,5,0.49003836512565613,3,0.8071281313896179,3,0.8071281313896179,3,0.8071281313896179,3,0.8071281313896179,2,0.9186840057373047,0.24895162880420685,0.1269732415676117,0.08587932586669922,285,0.010449571534991264,3,0,0,1.0,1.0,0.8310655814828326,3,0,0,1.0,1.0,0.8306036065614884
003416,train,2.9657867550849915,0.8525272011756897,0.854345440864563,1.2589141130447388,3.325400948524475,0.9691970348358154,0.9950109720230103,1.3611929416656494,0.35961419343948364,0.11666983366012573,0.14066553115844727,0.10227882862091064,5,32,0.21273191273212433,18,0.3610970675945282,12,0.5036229491233826,9,0.6246069073677063,7,0.7145223021507263,4,0.8370442390441895,0.5817447900772095,0.32912734150886536,0.22614601254463196,300,0.024852540343999863,32,0.20018887519836426,16,0.3777622878551483,12,0.47656258940696716,8,0.6450892090797424,6,0.7534429430961609,3,0.8665159940719604,0.5508446097373962,0.3090432584285736,0.21277140080928802,300,0.023713253438472748,5,4,0,0.5555555555555556,1.0,0.7655737184955178,5,3,0,0.625,1.0,0.7516137281801603
