epoch,time,config,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_om,val/cls_om,val/dfl_om,lr/pg0,lr/pg1,lr/pg2
8,4562.38,base,1.23139,0.689787,0.980106,0.71854,0.47169,0.52257,0.30066,1.20136,0.66025,0.96969,0.0008614,0.0008614,0.0008614
9,5103.04,super,1.21499,0.662032,0.978099,0.74236,0.47415,0.53585,0.31005,1.18724,0.63877,0.96081,0.0008416,0.0008416,0.0008416
9,5127.67,base,1.22705,0.683118,0.977048,0.71802,0.47664,0.53044,0.30782,1.19717,0.65625,0.95865,0.0008416,0.0008416,0.0008416
10,5667.9,super,1.21256,0.658521,0.982093,0.72179,0.48592,0.5363,0.31039,1.18549,0.6375,0.97464,0.0008218,0.0008218,0.0008218
10,5692.53,base,1.22559,0.680607,0.980011,0.71892,0.47595,0.52785,0.30543,1.19791,0.65658,0.96975,0.0008218,0.0008218,0.0008218
11,6232.81,super,1.21056,0.656627,0.987386,0.7258,0.48265,0.53967,0.31216,1.18624,0.63556,0.97664,0.000802,0.000802,0.000802
11,6257.46,base,1.22335,0.67777,0.982479,0.72091,0.479,0.52951,0.30635,1.1959,0.65345,0.96708,0.000802,0.000802,0.000802
12,6797.38,super,1.20716,0.651603,0.980246,0.72672,0.48885,0.54275,0.31321,1.18377,0.63206,0.96622,0.0007822,0.0007822,0.0007822
12,6821.95,base,1.21953,0.671771,0.976296,0.7258,0.479,0.53727,0.31046,1.19444,0.64903,0.96213,0.0007822,0.0007822,0.0007822
13,7363.16,super,1.20419,0.646838,0.970498,0.73522,0.48542,0.54123,0.31477,1.18201,0.62803,0.96137,0.0007624,0.0007624,0.0007624
13,7387.73,base,1.2161,0.666808,0.970089,0.73115,0.47939,0.53488,0.30975,1.19131,0.64519,0.9587,0.0007624,0.0007624,0.0007624
14,7928.52,super,1.20492,0.644412,0.974751,0.73382,0.49114,0.54642,0.31643,1.18134,0.62839,0.97348,0.0007426,0.0007426,0.0007426
14,7953.09,base,1.21667,0.66552,0.973334,0.72901,0.48281,0.53679,0.31013,1.19225,0.64636,0.96774,0.0007426,0.0007426,0.0007426
15,8494.28,super,1.19934,0.642904,0.978576,0.62616,0.48964,0.54425,0.31603,1.17895,0.62601,0.96488,0.0007228,0.0007228,0.0007228
15,8518.91,base,1.21147,0.662713,0.97415,0.63605,0.47664,0.53549,0.31083,1.18863,0.64279,0.96095,0.0007228,0.0007228,0.0007228
16,9059.64,super,1.19888,0.63828,0.973565,0.63061,0.49162,0.54505,0.31712,1.17691,0.62305,0.96268,0.000703,0.000703,0.000703
16,9084.2,base,1.21055,0.658242,0.971861,0.62767,0.48649,0.53749,0.31197,1.18564,0.63969,0.95913,0.000703,0.000703,0.000703
17,9625.09,super,1.19663,0.634893,0.971787,0.63377,0.49205,0.54794,0.31729,1.17711,0.62102,0.9651,0.0006832,0.0006832,0.0006832
17,9649.64,base,1.20835,0.655222,0.970507,0.6352,0.48371,0.54134,0.31363,1.18634,0.63716,0.9611,0.0006832,0.0006832,0.0006832
18,10190.8,super,1.19387,0.632679,0.971843,0.61569,0.5013,0.54916,0.31928,1.17489,0.62099,0.96528,0.0006634,0.0006634,0.0006634
18,10215.4,base,1.20591,0.652976,0.970923,0.5947,0.51179,0.54381,0.31575,1.18439,0.63743,0.96268,0.0006634,0.0006634,0.0006634
19,10756.9,super,1.19409,0.632319,0.976748,0.63022,0.49383,0.54996,0.31937,1.17474,0.61938,0.96794,0.0006436,0.0006436,0.0006436
19,10781.4,base,1.20642,0.653166,0.97389,0.63706,0.51259,0.5456,0.31747,1.18342,0.63583,0.9618,0.0006436,0.0006436,0.0006436
20,11321.7,super,1.19244,0.630156,0.971218,0.7365,0.49576,0.55136,0.32116,1.17618,0.61688,0.9632,0.0006238,0.0006238,0.0006238
20,11346.2,base,1.2046,0.650802,0.969838,0.63703,0.51565,0.54973,0.32272,1.18421,0.63356,0.96024,0.0006238,0.0006238,0.0006238
21,11886.8,super,1.19166,0.62661,0.969063,0.63602,0.49322,0.55093,0.32129,1.17657,0.61694,0.96544,0.000604,0.000604,0.000604
21,11911.3,base,1.20382,0.64729,0.968689,0.62177,0.51011,0.54402,0.31811,1.18459,0.63307,0.96149,0.000604,0.000604,0.000604
22,12450.6,super,1.19038,0.626383,0.972745,0.63369,0.49829,0.55325,0.32223,1.17457,0.61625,0.96378,0.0005842,0.0005842,0.0005842
22,12475.2,base,1.20307,0.647415,0.970596,0.65734,0.49806,0.54796,0.32035,1.18175,0.63174,0.9593,0.0005842,0.0005842,0.0005842
23,13015.1,super,1.18718,0.624581,0.969359,0.63009,0.50044,0.5527,0.32198,1.17398,0.61703,0.96266,0.0005644,0.0005644,0.0005644
23,13039.6,base,1.19981,0.645046,0.968389,0.65902,0.49966,0.54831,0.3188,1.18136,0.6317,0.95852,0.0005644,0.0005644,0.0005644
24,13579.5,super,1.18693,0.62235,0.964616,0.63557,0.50134,0.55487,0.32356,1.17325,0.61501,0.95725,0.0005446,0.0005446,0.0005446
24,13604.1,base,1.19849,0.642234,0.964401,0.602,0.51406,0.54945,0.32012,1.17991,0.62963,0.95515,0.0005446,0.0005446,0.0005446
25,14144.1,super,1.18541,0.621558,0.970583,0.61994,0.52174,0.5555,0.32279,1.17231,0.6154,0.96586,0.0005248,0.0005248,0.0005248
25,14168.6,base,1.19814,0.642412,0.969461,0.6252,0.50848,0.55032,0.31974,1.18058,0.6298,0.9606,0.0005248,0.0005248,0.0005248
26,14709.1,super,1.18486,0.619765,0.970736,0.64745,0.4949,0.5593,0.32648,1.17221,0.61381,0.9631,0.000505,0.000505,0.000505
26,14733.6,base,1.19736,0.641034,0.968819,0.66323,0.50108,0.55546,0.3255,1.17942,0.62897,0.95889,0.000505,0.000505,0.000505
27,15274,super,1.18157,0.617623,0.966099,0.64174,0.49848,0.55594,0.32462,1.17188,0.61421,0.96124,0.0004852,0.0004852,0.0004852
27,15298.5,base,1.19431,0.638681,0.964396,0.6463,0.5206,0.55447,0.32526,1.17871,0.62852,0.9558,0.0004852,0.0004852,0.0004852
28,15839.1,super,1.18055,0.612947,0.966045,0.64063,0.50211,0.55769,0.32463,1.17156,0.61217,0.96177,0.0004654,0.0004654,0.0004654
28,15863.6,base,1.19309,0.634059,0.964523,0.60624,0.51563,0.55116,0.32102,1.17862,0.62575,0.95656,0.0004654,0.0004654,0.0004654
29,16404.4,super,1.18028,0.612717,0.968962,0.65463,0.51492,0.558,0.32543,1.17173,0.61211,0.96589,0.0004456,0.0004456,0.0004456
29,16428.8,base,1.19318,0.634519,0.967036,0.65547,0.50909,0.55282,0.32241,1.17945,0.62547,0.96031,0.0004456,0.0004456,0.0004456
30,16969,super,1.17904,0.611812,0.968117,0.63485,0.50502,0.55853,0.32554,1.17173,0.6125,0.96503,0.0004258,0.0004258,0.0004258
30,16993.5,base,1.19217,0.633207,0.965937,0.64794,0.5084,0.5528,0.32211,1.1789,0.62596,0.95933,0.0004258,0.0004258,0.0004258
31,17533.5,super,1.17796,0.60957,0.964091,0.6238,0.55006,0.56258,0.32775,1.17158,0.61179,0.961,0.000406,0.000406,0.000406
31,17558.1,base,1.19076,0.630422,0.962505,0.65873,0.50845,0.5547,0.3233,1.17801,0.62479,0.95648,0.000406,0.000406,0.000406
32,18098.2,super,1.17661,0.607444,0.964819,0.64785,0.53348,0.56164,0.32856,1.17087,0.61137,0.9622,0.0003862,0.0003862,0.0003862
32,18122.7,base,1.18978,0.629126,0.964257,0.64598,0.51243,0.55356,0.32317,1.17803,0.62415,0.9581,0.0003862,0.0003862,0.0003862
33,18662.7,super,1.17412,0.605932,0.966283,0.64034,0.5368,0.56179,0.32801,1.17037,0.61151,0.96439,0.0003664,0.0003664,0.0003664
33,18687.3,base,1.18788,0.628544,0.964386,0.65476,0.51036,0.55454,0.32364,1.17764,0.62505,0.95915,0.0003664,0.0003664,0.0003664
34,19227.2,super,1.17328,0.603035,0.966677,0.65156,0.53336,0.56239,0.32885,1.17021,0.61066,0.96449,0.0003466,0.0003466,0.0003466
34,19251.7,base,1.18695,0.626274,0.96453,0.66228,0.50364,0.55508,0.32453,1.17698,0.6241,0.95884,0.0003466,0.0003466,0.0003466
35,19792.4,super,1.17392,0.601917,0.965237,0.6354,0.5381,0.56162,0.32868,1.17021,0.61037,0.96355,0.0003268,0.0003268,0.0003268
35,19816.8,base,1.18761,0.624938,0.962933,0.65154,0.50735,0.55512,0.32401,1.17729,0.62305,0.95823,0.0003268,0.0003268,0.0003268
36,20356.3,super,1.17128,0.601523,0.964808,0.65513,0.51141,0.56081,0.3274,1.17052,0.61081,0.96337,0.000307,0.000307,0.000307
36,20380.8,base,1.18481,0.624411,0.963267,0.64985,0.50705,0.56008,0.32761,1.17754,0.62334,0.95866,0.000307,0.000307,0.000307
37,20920.7,super,1.17202,0.600142,0.961835,0.64871,0.524,0.56117,0.32804,1.17084,0.60984,0.96053,0.0002872,0.0002872,0.0002872
37,20945.2,base,1.18576,0.622731,0.961733,0.65346,0.51039,0.55945,0.3277,1.1769,0.62221,0.95625,0.0002872,0.0002872,0.0002872
38,21485.2,super,1.17043,0.599426,0.960852,0.66264,0.51414,0.56037,0.32767,1.17097,0.60998,0.96036,0.0002674,0.0002674,0.0002674
38,21509.7,base,1.18386,0.621612,0.960827,0.65818,0.50391,0.55981,0.32842,1.1769,0.62151,0.95643,0.0002674,0.0002674,0.0002674
39,22050.3,super,1.16883,0.595723,0.960594,0.66434,0.51494,0.56072,0.32771,1.17115,0.60964,0.96091,0.0002476,0.0002476,0.0002476
39,22074.8,base,1.18272,0.619008,0.960515,0.65691,0.50652,0.55703,0.32536,1.17688,0.62108,0.95676,0.0002476,0.0002476,0.0002476
40,22614.7,super,1.16686,0.594608,0.960858,0.654,0.51998,0.56089,0.32746,1.17109,0.60977,0.96171,0.0002278,0.0002278,0.0002278
40,22639.2,base,1.18082,0.618128,0.960786,0.64675,0.514,0.56139,0.32925,1.17682,0.62104,0.9575,0.0002278,0.0002278,0.0002278
41,23179.9,super,1.16581,0.592296,0.960303,0.66353,0.51516,0.56091,0.32782,1.17088,0.60954,0.96202,0.000208,0.000208,0.000208
41,23204.4,base,1.17981,0.615879,0.960013,0.6513,0.51217,0.56124,0.32912,1.17664,0.6208,0.95759,0.000208,0.000208,0.000208
42,23743.6,super,1.16527,0.591226,0.9595,0.66538,0.51517,0.56129,0.32807,1.17098,0.60951,0.96186,0.0001882,0.0001882,0.0001882
42,23768,base,1.17965,0.614835,0.959389,0.6543,0.51308,0.56179,0.32954,1.17675,0.62062,0.95737,0.0001882,0.0001882,0.0001882
43,24307.9,super,1.16474,0.589641,0.960467,0.67239,0.51222,0.56071,0.32752,1.17101,0.60921,0.96233,0.0001684,0.0001684,0.0001684
43,24332.4,base,1.17916,0.613932,0.95986,0.65871,0.51398,0.56192,0.32926,1.17692,0.62049,0.95768,0.0001684,0.0001684,0.0001684
44,24872.3,super,1.16421,0.58862,0.960658,0.6691,0.51363,0.56031,0.32696,1.17098,0.60911,0.96275,0.0001486,0.0001486,0.0001486
44,24896.7,base,1.17878,0.612848,0.959828,0.65701,0.51218,0.56117,0.32878,1.17699,0.62034,0.95804,0.0001486,0.0001486,0.0001486
45,25437.4,super,1.16291,0.587888,0.957725,0.66827,0.51336,0.56027,0.32667,1.17129,0.60938,0.96242,0.0001288,0.0001288,0.0001288
45,25461.8,base,1.17785,0.612075,0.95774,0.6604,0.50859,0.56098,0.32887,1.17699,0.62028,0.95763,0.0001288,0.0001288,0.0001288
46,26002,super,1.16197,0.586922,0.959051,0.66692,0.51313,0.55978,0.32629,1.17118,0.60946,0.96249,0.000109,0.000109,0.000109
46,26026.5,base,1.17707,0.611454,0.959252,0.65917,0.50825,0.56057,0.32894,1.17694,0.62032,0.95783,0.000109,0.000109,0.000109
47,26566.2,super,1.16104,0.585152,0.958207,0.66944,0.5112,0.55897,0.32623,1.17134,0.60967,0.96263,8.92e-05,8.92e-05,8.92e-05
47,26590.7,base,1.17618,0.610015,0.958415,0.652,0.51081,0.56074,0.32864,1.17711,0.62048,0.95806,8.92e-05,8.92e-05,8.92e-05
48,27130.5,super,1.1592,0.585177,0.957738,0.67122,0.50976,0.55873,0.32603,1.17141,0.60995,0.96271,6.94e-05,6.94e-05,6.94e-05
48,27155,base,1.17498,0.610288,0.958046,0.64628,0.51244,0.56066,0.32851,1.17707,0.62061,0.95813,6.94e-05,6.94e-05,6.94e-05
49,27694.9,super,1.159,0.582904,0.958508,0.6712,0.51104,0.5587,0.32581,1.17152,0.61015,0.96287,4.96e-05,4.96e-05,4.96e-05
49,27719.4,base,1.17418,0.60839,0.95858,0.64558,0.51462,0.56069,0.3278,1.17705,0.6208,0.95822,4.96e-05,4.96e-05,4.96e-05
50,28259.7,super,1.15867,0.582745,0.958008,0.6696,0.51129,0.55902,0.3257,1.17163,0.61041,0.96294,2.98e-05,2.98e-05,2.98e-05
50,28284.2,base,1.17436,0.607753,0.95797,0.64579,0.51395,0.56041,0.32781,1.17716,0.62085,0.95826,2.98e-05,2.98e-05,2.98e-05
