stem,n_anchors_P3_super,mean_conf_all_P3_super,max_conf_P3_super,n_pred_ge10_P3_super,n_pred_ge25_P3_super,mean_conf_ge10_P3_super,mean_conf_ge25_P3_super,top10_mean_conf_P3_super,top20_mean_conf_P3_super,top30_mean_conf_P3_super,n_anchors_P4_super,mean_conf_all_P4_super,max_conf_P4_super,n_pred_ge10_P4_super,n_pred_ge25_P4_super,mean_conf_ge10_P4_super,mean_conf_ge25_P4_super,top10_mean_conf_P4_super,top20_mean_conf_P4_super,top30_mean_conf_P4_super,n_anchors_P5_super,mean_conf_all_P5_super,max_conf_P5_super,n_pred_ge10_P5_super,n_pred_ge25_P5_super,mean_conf_ge10_P5_super,mean_conf_ge25_P5_super,top10_mean_conf_P5_super,top20_mean_conf_P5_super,top30_mean_conf_P5_super,n_anchors_P3_base,mean_conf_all_P3_base,max_conf_P3_base,n_pred_ge10_P3_base,n_pred_ge25_P3_base,mean_conf_ge10_P3_base,mean_conf_ge25_P3_base,top10_mean_conf_P3_base,top20_mean_conf_P3_base,top30_mean_conf_P3_base,n_anchors_P4_base,mean_conf_all_P4_base,max_conf_P4_base,n_pred_ge10_P4_base,n_pred_ge25_P4_base,mean_conf_ge10_P4_base,mean_conf_ge25_P4_base,top10_mean_conf_P4_base,top20_mean_conf_P4_base,top30_mean_conf_P4_base,n_anchors_P5_base,mean_conf_all_P5_base,max_conf_P5_base,n_pred_ge10_P5_base,n_pred_ge25_P5_base,mean_conf_ge10_P5_base,mean_conf_ge25_P5_base,top10_mean_conf_P5_base,top20_mean_conf_P5_base,top30_mean_conf_P5_base,n_gt_small,n_gt_medium,n_gt_large,n_gt_total,gt_med_area
bedd1376-60cdb96b,25600,0.0008697430603206158,0.6966442465782166,45,25,0.33200180530548096,0.4582878053188324,0.6091666221618652,0.5039607882499695,0.4156610667705536,6400,0.0033385546412318945,0.8933843374252319,30,26,0.6346834897994995,0.7085733413696289,0.8844327926635742,0.8006429672241211,0.6346834897994995,1600,0.004154139198362827,0.6237708926200867,12,11,0.5082367658615112,0.5438418388366699,0.5556820034980774,0.31556230783462524,0.21329912543296814,25600,0.0009226162801496685,0.6984704732894897,60,27,0.2903398275375366,0.43785184621810913,0.6112514138221741,0.49429184198379517,0.4176628887653351,6400,0.00356100732460618,0.8812909126281738,39,25,0.544609010219574,0.7466365098953247,0.8678173422813416,0.8401368260383606,0.6604735255241394,1600,0.0035680453293025494,0.65482097864151,12,11,0.44857364892959595,0.47753846645355225,0.48811936378479004,0.27952930331230164,0.1873527318239212,17,11,2,30,641.5169067382812
bedd1376-f4b27761,25600,0.0013320862781256437,0.6271106004714966,72,54,0.38470160961151123,0.4608244299888611,0.601733386516571,0.5794021487236023,0.548076868057251,6400,0.008188498206436634,0.930202066898346,86,75,0.5796387195587158,0.6379669904708862,0.9146229028701782,0.8908458948135376,0.8670217394828796,1600,0.00033121372689493,0.036361876875162125,0,0,nan,nan,0.02571551315486431,0.018135255202651024,0.013804890215396881,25600,0.0011745297815650702,0.5198922157287598,87,45,0.2671477198600769,0.37074899673461914,0.4959600865840912,0.4564381241798401,0.41596123576164246,6400,0.007189552765339613,0.8989473581314087,77,59,0.5547730922698975,0.6704625487327576,0.8853263258934021,0.8725942969322205,0.851180911064148,1600,0.0022694419603794813,0.5374598503112793,10,4,0.28096872568130493,0.5043795108795166,0.2809687554836273,0.16452084481716156,0.11380670219659805,8,7,4,19,1351.4061279296875
bee05c71-de853116,25600,0.0012189915869385004,0.7086384296417236,55,24,0.3336271643638611,0.5642039179801941,0.6717368960380554,0.6240893602371216,0.4934253394603729,6400,0.0016841733595356345,0.5791793465614319,18,10,0.3589403033256531,0.5114347338676453,0.5114347338676453,0.3325880467891693,0.2461211085319519,1600,0.002155712805688381,0.3390671908855438,10,8,0.2646944224834442,0.2819572985172272,0.2646944224834442,0.14804089069366455,0.10342040657997131,25600,0.001026360783725977,0.5888041257858276,58,19,0.26276180148124695,0.44627276062965393,0.5402002334594727,0.4362173080444336,0.36409398913383484,6400,0.0010072438744828105,0.5848233103752136,11,3,0.2605440616607666,0.5227952003479004,0.2761465013027191,0.18018358945846558,0.13594183325767517,1600,0.0034345050808042288,0.5632383823394775,10,10,0.5230170488357544,0.5230170488357544,0.5230170488357544,0.26515108346939087,0.17798686027526855,9,4,1,14,599.5408325195312
bee09035-01100c39,25600,0.0006330575561150908,0.31568074226379395,29,6,0.17024625837802887,0.28770047426223755,0.26369574666023254,0.19817368686199188,0.1678563505411148,6400,0.002828634809702635,0.5052413940429688,34,10,0.24956150352954865,0.4417734146118164,0.4417734146118164,0.3217252194881439,0.2671630382537842,1600,0.015113253146409988,0.8640235662460327,52,16,0.3011150658130646,0.6558865308761597,0.8440338969230652,0.563731849193573,0.43049633502960205,25600,0.0003777999372687191,0.10049942880868912,1,0,0.10049942880868912,nan,0.08308066427707672,0.07532713562250137,0.06896519660949707,6400,0.002137173432856798,0.2870902121067047,39,4,0.1540459841489792,0.2726389169692993,0.24229536950588226,0.19639673829078674,0.1687067747116089,1600,0.015935193747282028,0.8608416318893433,54,13,0.2671651840209961,0.6703572273254395,0.7860247492790222,0.5087999105453491,0.38965755701065063,0,1,3,4,43459.8359375
bee1374f-cceb9a68,25600,0.0010118484497070312,0.807420015335083,47,27,0.43804726004600525,0.6312727928161621,0.7857456803321838,0.7432728409767151,0.5917477011680603,6400,0.000366036721970886,0.22010859847068787,2,0,0.18557846546173096,nan,0.056894589215517044,0.036430831998586655,0.027996748685836792,1600,0.011969692073762417,0.9181138277053833,27,20,0.5168705582618713,0.6534630060195923,0.8991661071777344,0.6534628868103027,0.4747009575366974,25600,0.00085103465244174,0.8697207570075989,44,29,0.3828364908695221,0.47965747117996216,0.6992502808570862,0.5685275197029114,0.4719396233558655,6400,0.000689835986122489,0.7534365653991699,4,2,0.48627597093582153,0.7423809766769409,0.21964077651500702,0.12211840599775314,0.08706118911504745,1600,0.0106021948158741,0.9120244979858398,23,10,0.4477730691432953,0.8508135676383972,0.8508135676383972,0.4992496073246002,0.3656035363674164,1,3,1,5,2179.050537109375
bee1b799-cfe60aff,25600,0.0004930039285682142,0.7689647078514099,23,15,0.42857611179351807,0.5755804777145386,0.7191893458366394,0.4769059121608734,0.3434615135192871,6400,0.003734834725037217,0.9159966707229614,44,40,0.5374794006347656,0.5717796087265015,0.8810540437698364,0.7703202962875366,0.6483259201049805,1600,0.005294458940625191,0.6555569767951965,20,14,0.3881484568119049,0.48340535163879395,0.5676308870315552,0.3881484568119049,0.26585853099823,25600,0.00037168062408454716,0.6392086148262024,22,11,0.31332069635391235,0.4691021740436554,0.4884628355503082,0.3343970477581024,0.24583850800991058,6400,0.0035302722826600075,0.9147253632545471,45,38,0.47732266783714294,0.5308610200881958,0.8713715672492981,0.6893718242645264,0.5896801948547363,1600,0.0035984015557914972,0.4398742616176605,19,10,0.21700520813465118,0.3045850992202759,0.3045850992202759,0.2111150026321411,0.16441667079925537,0,6,2,8,3511.393798828125
bee1f0a4-22dbabcd,25600,0.0006414337549358606,0.4181150794029236,38,12,0.2149968445301056,0.34122246503829956,0.35445845127105713,0.28951752185821533,0.2415204495191574,6400,0.002908082911744714,0.832971453666687,42,22,0.3813844621181488,0.5669021606445312,0.7975935339927673,0.5925612449645996,0.4740007221698761,1600,0.002650957088917494,0.3310500383377075,6,2,0.22371165454387665,0.29260051250457764,0.16950258612632751,0.11294063180685043,0.08730053901672363,25600,0.000563370413146913,0.40654969215393066,23,11,0.24527546763420105,0.3194848597049713,0.32539746165275574,0.2631136476993561,0.20793697237968445,6400,0.0016321337316185236,0.5260496139526367,26,13,0.29171043634414673,0.4379785656929016,0.46597692370414734,0.34321334958076477,0.2628771960735321,1600,0.00591613631695509,0.6223289370536804,19,12,0.33446040749549866,0.4241480231285095,0.4516099989414215,0.32239004969596863,0.23753176629543304,8,2,1,11,291.1441345214844
bee41f4c-27a63e4b,25600,0.0008271491969935596,0.29363346099853516,61,5,0.1693207174539566,0.2828696668148041,0.26050153374671936,0.23194971680641174,0.21333076059818268,6400,0.0017635717522352934,0.38719964027404785,40,4,0.15999463200569153,0.31402143836021423,0.2534107267856598,0.20570245385169983,0.17839767038822174,1600,0.003667813492938876,0.5886774063110352,11,8,0.4001578092575073,0.5012079477310181,0.4278031885623932,0.24400845170021057,0.1711166650056839,25600,0.0007911200518719852,0.3869985044002533,64,2,0.16222220659255981,0.3446562886238098,0.25125572085380554,0.22083552181720734,0.20186635851860046,6400,0.0013483777875080705,0.28329047560691833,18,1,0.15566618740558624,0.28329047560691833,0.18267852067947388,0.14972876012325287,0.12466459721326828,1600,0.0024399636313319206,0.306746244430542,11,3,0.20848926901817322,0.27998292446136475,0.21788492798805237,0.14213784039020538,0.1042296439409256,14,3,4,21,727.326171875
bee41f4c-ff91e224,25600,0.0012602185597643256,0.7715852856636047,54,22,0.3422496020793915,0.6275100111961365,0.7370343804359436,0.6572259068489075,0.5172104239463806,6400,0.0037960123736411333,0.5395182371139526,60,33,0.289264440536499,0.4161436855792999,0.4985952079296112,0.45716235041618347,0.425236314535141,1600,0.0077840122394263744,0.930350124835968,20,10,0.5675835013389587,0.9218050241470337,0.9218050241470337,0.5675835013389587,0.3905740976333618,25600,0.001302559394389391,0.6691921353340149,44,16,0.29068276286125183,0.5189359188079834,0.5751252174377441,0.460600346326828,0.36719179153442383,6400,0.003385751275345683,0.5136672854423523,59,17,0.2145833522081375,0.36614328622817993,0.42520055174827576,0.34434908628463745,0.2912725508213043,1600,0.007464230060577393,0.9223161339759827,19,10,0.5217716693878174,0.8348917365074158,0.8348916172981262,0.5006348490715027,0.35748815536499023,2,5,4,11,2019.2637939453125
bee5ec8b-493be8dd,25600,0.00042549794306978583,0.6344411373138428,21,12,0.3567349314689636,0.5212525725364685,0.5729187726974487,0.3694576919078827,0.271104633808136,6400,0.002239094115793705,0.6875931024551392,23,23,0.551223874092102,0.551223874092102,0.6527034640312195,0.57390958070755,0.43948307633399963,1600,0.0032678970601409674,0.3336128294467926,16,6,0.21039825677871704,0.2974447011947632,0.2568490207195282,0.18565915524959564,0.14058798551559448,25600,0.00033918197732418776,0.5630746483802795,14,10,0.40998658537864685,0.5205501914024353,0.5205501914024353,0.3069210648536682,0.21807566285133362,6400,0.0018097776919603348,0.5927304029464722,22,22,0.4502931237220764,0.4502931237220764,0.5097245573997498,0.4666909873485565,0.34575775265693665,1600,0.0026081432588398457,0.42090314626693726,8,6,0.288059264421463,0.3227933645248413,0.24919462203979492,0.14847345650196075,0.10767293721437454,3,2,1,6,452.70172119140625
bee67716-066d25dc,25600,0.0005645190249197185,0.1865636706352234,14,0,0.1497388333082199,nan,0.16130588948726654,0.12550920248031616,0.1034165471792221,6400,0.002353972289711237,0.6586011052131653,23,10,0.3234614133834839,0.5723072290420532,0.5723072290420532,0.3561108112335205,0.2683779001235962,1600,0.0052552660927176476,0.3639998435974121,10,6,0.2791031301021576,0.33107760548591614,0.2791031301021576,0.17718347907066345,0.13822779059410095,25600,0.0005237117875367403,0.256328821182251,11,1,0.17789553105831146,0.256328821182251,0.18226175010204315,0.12834255397319794,0.1026788204908371,6400,0.001723542925901711,0.3296898603439331,19,6,0.19738641381263733,0.297149658203125,0.2627730965614319,0.1921151578426361,0.14849971234798431,1600,0.005438696127384901,0.2627992331981659,11,1,0.1708996295928955,0.2627992331981659,0.17746451497077942,0.13174256682395935,0.11023963987827301,2,3,1,6,1367.58349609375
bee67716-2a04a827,25600,0.004314078949391842,0.82352215051651,242,140,0.40239959955215454,0.5726358890533447,0.8080046772956848,0.7894465327262878,0.7696280479431152,6400,0.009573384188115597,0.8753950595855713,111,84,0.5190359950065613,0.6289544105529785,0.8650755882263184,0.856620728969574,0.8471282124519348,1600,0.0007219114922918379,0.10963794589042664,1,0,0.10963794589042664,nan,0.050007905811071396,0.03578729182481766,0.027693703770637512,25600,0.0038829920813441277,0.83542400598526,243,124,0.34331974387168884,0.5181050300598145,0.7985783815383911,0.7620655298233032,0.7399239540100098,6400,0.008065169677138329,0.8621113300323486,110,69,0.4262953996658325,0.5835593342781067,0.8502260446548462,0.8410472869873047,0.816986620426178,1600,0.0010103683453053236,0.07902966439723969,0,0,nan,nan,0.05938742309808731,0.04458256810903549,0.03560974821448326,19,17,2,38,1004.9437255859375
bee679f2-dd1ee975,25600,0.0004093844327144325,0.2730368673801422,28,1,0.14367230236530304,0.2730368673801422,0.1984487622976303,0.1588413566350937,0.1407238095998764,6400,0.00025920255575329065,0.21819429099559784,3,0,0.20832559466362,nan,0.09686656296253204,0.055886585265398026,0.04055270925164223,1600,0.00015077700663823634,0.02189386449754238,0,0,nan,nan,0.009612980298697948,0.006358589511364698,0.004807719029486179,25600,0.00037312088534235954,0.23493915796279907,27,0,0.15659119188785553,nan,0.19746683537960052,0.17170606553554535,0.1504674106836319,6400,0.0002217874862253666,0.15118928253650665,2,0,0.1504923701286316,nan,0.06767809391021729,0.042922791093587875,0.032244306057691574,1600,0.0006744074635207653,0.0434391126036644,0,0,nan,nan,0.030455801635980606,0.02350863814353943,0.01969548873603344,12,3,0,15,356.7791442871094
bee6e5eb-3269dda9,25600,0.0005491181509569287,0.2008618265390396,19,0,0.13243500888347626,nan,0.1566780060529709,0.13049931824207306,0.11525440961122513,6400,0.0032100456301122904,0.783187985420227,24,20,0.6023821830749512,0.7014619708061218,0.7706558108329773,0.7014619708061218,0.4987126588821411,1600,0.007182578090578318,0.5647090077400208,31,10,0.28818339109420776,0.5233744978904724,0.5233744978904724,0.36214539408683777,0.29379507899284363,25600,0.0005729991244152188,0.2513114809989929,22,1,0.13022136688232422,0.2513114809989929,0.15807950496673584,0.13318096101284027,0.12051695585250854,6400,0.0030598866287618876,0.7329970598220825,28,22,0.4445550739765167,0.5248703360557556,0.7006990313529968,0.548056960105896,0.4214417338371277,1600,0.004503344185650349,0.4631791412830353,14,10,0.33734697103500366,0.3934808671474457,0.3934808373451233,0.2516915500164032,0.1782284677028656,2,3,2,7,2397.77294921875
bee6e5eb-ee57b54a,25600,0.0009399434784427285,0.24520978331565857,44,0,0.14515796303749084,nan,0.20568346977233887,0.18142910301685333,0.16259725391864777,6400,0.0024088541977107525,0.4621290862560272,31,10,0.23450776934623718,0.3629630506038666,0.3629630506038666,0.2846924364566803,0.23876549303531647,1600,0.0012342004338279366,0.053016070276498795,0,0,nan,nan,0.04038967937231064,0.032812897115945816,0.028372356668114662,25600,0.0009102250332944095,0.42660218477249146,41,9,0.1927759051322937,0.32912206649780273,0.32060521841049194,0.27037838101387024,0.2242187112569809,6400,0.0018913194071501493,0.2797352969646454,23,1,0.14674046635627747,0.2797352969646454,0.1804075688123703,0.15289059281349182,0.13409678637981415,1600,0.001019174698740244,0.0711817666888237,0,0,nan,nan,0.050757355988025665,0.04426375404000282,0.03689482808113098,19,8,0,27,660.1241455078125
bee6f1ed-04d4eed4,25600,0.0012140683829784393,0.555635392665863,68,28,0.26162055134773254,0.3886185586452484,0.5058131217956543,0.43598172068595886,0.3787651062011719,6400,0.002685404382646084,0.728299617767334,42,13,0.28537747263908386,0.6215695142745972,0.6950770616531372,0.4668208658695221,0.35584428906440735,1600,0.005217195488512516,0.7825524806976318,12,10,0.6537375450134277,0.7607387900352478,0.7607387900352478,0.40806612372398376,0.27397558093070984,25600,0.0012428794289007783,0.5622208118438721,78,30,0.2338930368423462,0.34657928347587585,0.4556677043437958,0.38717564940452576,0.34657931327819824,6400,0.002138143638148904,0.627695620059967,29,15,0.31066080927848816,0.466308057308197,0.508946418762207,0.3950985372066498,0.3033926784992218,1600,0.00429482851177454,0.7138134241104126,11,10,0.5812987089157104,0.6262902021408081,0.6262902021408081,0.3376549482345581,0.2266785055398941,10,4,2,16,590.476318359375
bee6f1ed-1a33ed88,25600,0.0009430425125174224,0.5935722589492798,63,31,0.2544631063938141,0.3295542597770691,0.4156268239021301,0.3612249493598938,0.3320235013961792,6400,0.005942878779023886,0.8653781414031982,59,47,0.5670549273490906,0.6712947487831116,0.8527448773384094,0.8296303153038025,0.8003089427947998,1600,0.00794237945228815,0.8823056817054749,22,13,0.47912511229515076,0.7302608489990234,0.864944577217102,0.5169084668159485,0.3749209940433502,25600,0.0007879382465034723,0.3669775724411011,51,19,0.21363042294979095,0.3148309290409088,0.3395070731639862,0.311066210269928,0.2739613354206085,6400,0.005606316961348057,0.8527688384056091,62,49,0.49912598729133606,0.5918129682540894,0.8419741988182068,0.8064245581626892,0.7247719168663025,1600,0.009760973043739796,0.8210573196411133,41,18,0.3505566418170929,0.5747603178024292,0.7749310731887817,0.5414538979530334,0.4301603436470032,7,4,5,16,1858.1949462890625
bee6f1ed-5f8eec63,25600,0.0005046989535912871,0.3061831593513489,35,4,0.1618460863828659,0.283258855342865,0.23768393695354462,0.19850647449493408,0.17144277691841125,6400,0.0017901209648698568,0.862937867641449,13,11,0.696907639503479,0.7884276509284973,0.8391253352165222,0.47711774706840515,0.3327411115169525,1600,0.0003409220662433654,0.028162682428956032,0,0,nan,nan,0.02268998883664608,0.01672118343412876,0.012659542262554169,25600,0.0005071714404039085,0.29063960909843445,26,3,0.16628049314022064,0.2762676477432251,0.21303339302539825,0.18056361377239227,0.15641318261623383,6400,0.0017258169827982783,0.8694643974304199,15,10,0.6164031028747559,0.8574666976928711,0.8574666976928711,0.4806266725063324,0.3342960774898529,1600,0.00021767220459878445,0.023640939965844154,0,0,nan,nan,0.018271429464221,0.01271397527307272,0.009303874336183071,7,1,0,8,104.42008972167969
bee6f1ed-d591156d,25600,0.0013580622617155313,0.3313278257846832,133,25,0.19047057628631592,0.2899746596813202,0.3160848319530487,0.2983384132385254,0.2823510766029358,6400,0.003066137433052063,0.8200576305389404,40,19,0.3654080331325531,0.5749161243438721,0.8144285082817078,0.55852872133255,0.4399523437023163,1600,0.001983136869966984,0.21824555099010468,12,0,0.14432501792907715,nan,0.15301649272441864,0.11164553463459015,0.08773815631866455,25600,0.0012403660221025348,0.31634101271629333,102,18,0.1864692121744156,0.2871684432029724,0.305304616689682,0.2833431661128998,0.26873263716697693,6400,0.0021717839408665895,0.5986318588256836,33,11,0.2650889754295349,0.46128642559051514,0.4814247786998749,0.3523729741573334,0.28113704919815063,1600,0.0014604503521695733,0.19901876151561737,8,0,0.1527533084154129,nan,0.14068390429019928,0.09382203966379166,0.06926463544368744,16,7,2,25,761.205078125
bee6f1ed-d8ef19e6,25600,0.0006708157598040998,0.34507811069488525,44,17,0.2125547230243683,0.3013119399547577,0.3179664611816406,0.2910762429237366,0.25466570258140564,6400,0.003934766631573439,0.9107089042663574,47,31,0.4870380461215973,0.6425929665565491,0.8988403677940369,0.7707233428955078,0.6548037528991699,1600,0.002463424811139703,0.38632383942604065,12,10,0.30760857462882996,0.328711599111557,0.3287116289138794,0.19136983156204224,0.12813039124011993,25600,0.0006885390030220151,0.40675240755081177,43,13,0.20567090809345245,0.30491209030151367,0.319899320602417,0.27436089515686035,0.2395220696926117,6400,0.0022985816467553377,0.8163794875144958,25,19,0.497711181640625,0.6045827269554138,0.7787394523620605,0.5850667357444763,0.4293838441371918,1600,0.006656498648226261,0.830273449420929,21,13,0.4892471432685852,0.6824756264686584,0.8015538454055786,0.5079953670501709,0.35110658407211304,5,5,2,12,1375.619140625
beea0870-130c4849,25600,0.0012357933446764946,0.6618518233299255,31,10,0.2770105302333832,0.5485662817955017,0.5485662817955017,0.36450299620628357,0.28288716077804565,6400,0.0009583996725268662,0.20846234261989594,10,0,0.13549840450286865,nan,0.13549840450286865,0.1067161113023758,0.08341436088085175,1600,0.0012541664764285088,0.060438886284828186,0,0,nan,nan,0.04053288698196411,0.03156014904379845,0.02671138197183609,25600,0.001081769703887403,0.6691125631332397,24,10,0.3083878755569458,0.5328665971755981,0.5328665971755981,0.348410427570343,0.2653544843196869,6400,0.0007844788488000631,0.1939886212348938,9,0,0.14158235490322113,nan,0.1372767984867096,0.09045454114675522,0.06686918437480927,1600,0.003968204837292433,0.22157256305217743,14,0,0.15137653052806854,nan,0.16945430636405945,0.12945321202278137,0.10463570803403854,10,2,0,12,323.38909912109375
beea0870-e7fed5d8,25600,0.0005507519817911088,0.5108584761619568,18,9,0.2910332679748535,0.42877188324928284,0.40917500853538513,0.2713039219379425,0.2076767385005951,6400,0.002577574225142598,0.7822750210762024,35,23,0.38960298895835876,0.4987039268016815,0.6735485196113586,0.5349489450454712,0.43284162878990173,1600,0.00033998562139458954,0.1937628984451294,2,0,0.146893709897995,nan,0.043567489832639694,0.02316880226135254,0.015709171071648598,25600,0.0006659391219727695,0.5804616808891296,29,8,0.23491859436035156,0.5168823003768921,0.4468664228916168,0.2917788624763489,0.23034106194972992,6400,0.001867125160060823,0.7226873636245728,16,12,0.4902852773666382,0.6110423803329468,0.6531063318252563,0.4108870029449463,0.29828572273254395,1600,0.0011047393782064319,0.27903658151626587,8,1,0.14132264256477356,0.27903658151626587,0.13236115872859955,0.08468108624219894,0.05690258368849754,3,4,2,9,2733.782958984375
beea0e03-031a65e7,25600,0.0008486350998282433,0.49990275502204895,58,20,0.23216713964939117,0.3751724660396576,0.4443764388561249,0.3751724660396576,0.3234249949455261,6400,0.0037737861275672913,0.9417181015014648,34,28,0.6318090558052063,0.736750066280365,0.9306005835533142,0.9038876891136169,0.698913037776947,1600,0.015237482264637947,0.9308451414108276,42,26,0.51224285364151,0.7338237166404724,0.9033722281455994,0.8531967997550964,0.6632547378540039,25600,0.0006715290946885943,0.4363173246383667,41,16,0.21030236780643463,0.2970883548259735,0.31885868310928345,0.28352004289627075,0.24656321108341217,6400,0.00246065785177052,0.8802922964096069,25,22,0.5452932119369507,0.601078450679779,0.8538619875907898,0.6340142488479614,0.4672427177429199,1600,0.019980337470769882,0.9132950901985168,51,35,0.558876097202301,0.7453908920288086,0.907681405544281,0.8946835398674011,0.8215371966362,13,1,4,18,495.14312744140625
beea0e03-fa22a607,25600,0.001269585802219808,0.7265936732292175,71,38,0.34914886951446533,0.5158255696296692,0.7016419768333435,0.6442133784294128,0.5645362734794617,6400,0.0034246023278683424,0.8974228501319885,32,26,0.599414587020874,0.6939242482185364,0.8713099360466003,0.7839657068252563,0.6286101937294006,1600,0.0015004631131887436,0.1900041550397873,1,0,0.1900041550397873,nan,0.06899920850992203,0.05188433453440666,0.04269855469465256,25600,0.001264803926460445,0.7960637807846069,69,43,0.34020960330963135,0.4609901010990143,0.704048752784729,0.6031395792961121,0.5340137481689453,6400,0.0032097564544528723,0.8560534119606018,31,26,0.5558764338493347,0.625930905342102,0.8369377255439758,0.7069100737571716,0.5703754425048828,1600,0.0007488360279239714,0.19922642409801483,1,0,0.19922642409801483,nan,0.041192587465047836,0.027732927352190018,0.02235918864607811,17,4,1,22,375.8783264160156
beeaded5-7cb91618,25600,0.001036695670336485,0.33355259895324707,65,7,0.16141152381896973,0.28930169343948364,0.2699117362499237,0.23181863129138947,0.20872171223163605,6400,0.0025643236003816128,0.6126641035079956,37,14,0.27402225136756897,0.46519437432289124,0.5313372015953064,0.39274004101753235,0.31053879857063293,1600,0.0020435680635273457,0.32567909359931946,4,3,0.2682849168777466,0.286296010017395,0.14334307610988617,0.08691256493330002,0.06350167095661163,25600,0.0010046864626929164,0.42659685015678406,57,7,0.17313507199287415,0.31292539834976196,0.289270281791687,0.25153565406799316,0.22276726365089417,6400,0.0021855589002370834,0.6324560046195984,22,13,0.3668819069862366,0.5203949809074402,0.589429497718811,0.39248475432395935,0.291155070066452,1600,0.0016945431707426906,0.24887704849243164,4,0,0.21477797627449036,nan,0.1247982308268547,0.08265276253223419,0.0609959214925766,8,5,3,16,753.9723510742188
beeaded5-8b3f6201,25600,0.0006371343042701483,0.4427551031112671,31,15,0.2588750422000885,0.35486629605293274,0.38308507204055786,0.3183530867099762,0.2633892893791199,6400,0.0008175948169082403,0.23911798000335693,8,0,0.15838518738746643,nan,0.14211010932922363,0.10235460102558136,0.08659686893224716,1600,0.000353810639353469,0.01566571556031704,0,0,nan,nan,0.00884224008768797,0.006938885431736708,0.005999221932142973,25600,0.000649471243377775,0.43534255027770996,37,12,0.22193388640880585,0.3396669328212738,0.3547774851322174,0.2905920445919037,0.2462029904127121,6400,0.0007312812376767397,0.34743160009384155,9,2,0.210495725274086,0.3260352611541748,0.19831950962543488,0.12846039235591888,0.09785778820514679,1600,0.00025109038688242435,0.018051877617836,0,0,nan,nan,0.011342993937432766,0.007710044272243977,0.006114680785685778,10,6,1,17,822.0202026367188
beeaded5-9bb26175,25600,0.0013302152510732412,0.36375921964645386,79,8,0.16803297400474548,0.29728585481643677,0.2857304811477661,0.25288674235343933,0.23191747069358826,6400,0.003362045856192708,0.42447325587272644,74,27,0.22187070548534393,0.3308362364768982,0.3814314901828766,0.3538017272949219,0.32163843512535095,1600,0.005551416892558336,0.7273419499397278,13,13,0.582391083240509,0.582391083240509,0.6689354181289673,0.3910202085971832,0.266067773103714,25600,0.001400960492901504,0.45574498176574707,76,19,0.19660605490207672,0.3476453721523285,0.39225736260414124,0.3425588607788086,0.29416006803512573,6400,0.0026227207854390144,0.38483741879463196,51,17,0.20724895596504211,0.3074183166027069,0.327890008687973,0.2972237169742584,0.264103502035141,1600,0.0037126776296645403,0.4612855017185211,14,10,0.3062520921230316,0.3704613447189331,0.3704613149166107,0.23705337941646576,0.17112845182418823,11,8,3,22,801.896240234375
beeaded5-ab8d8f4b,25600,0.001159968669526279,0.45052674412727356,82,13,0.1758456975221634,0.34981340169906616,0.3701420724391937,0.2985926568508148,0.25641298294067383,6400,0.0016558333300054073,0.4188556969165802,24,12,0.2540111541748047,0.34485918283462524,0.35925087332725525,0.2810588479042053,0.2202550619840622,1600,0.0008990193600766361,0.16582661867141724,3,0,0.14501699805259705,nan,0.07605955749750137,0.044450826942920685,0.031546078622341156,25600,0.001084306393750012,0.26990532875061035,64,3,0.15568605065345764,0.259074330329895,0.24160385131835938,0.21585290133953094,0.19501931965351105,6400,0.0014449906302616,0.36691200733184814,30,3,0.156901016831398,0.31865382194519043,0.223148375749588,0.17929770052433014,0.156901016831398,1600,0.0008467120351269841,0.1196051836013794,4,0,0.11448073387145996,nan,0.08065822720527649,0.04601265490055084,0.03205566853284836,14,8,0,22,644.5645751953125
beebb876-a43fa1b4,25600,0.002199911279603839,0.7344458699226379,103,78,0.4535045623779297,0.5518044233322144,0.7129533886909485,0.6871464252471924,0.6675772666931152,6400,0.003911529667675495,0.8279898762702942,50,41,0.4256594777107239,0.48330557346343994,0.7980307936668396,0.6341315507888794,0.5453288555145264,1600,0.0045511769130826,0.4797571897506714,14,10,0.3463292419910431,0.4380705952644348,0.4380705952644348,0.2696745991706848,0.19654545187950134,25600,0.0022559603676199913,0.7879963517189026,110,71,0.4054076671600342,0.5450785160064697,0.7561647891998291,0.7054489850997925,0.6713142991065979,6400,0.004079889040440321,0.8727465867996216,64,32,0.35410115122795105,0.5478271245956421,0.8302438855171204,0.6829821467399597,0.5674171447753906,1600,0.003795535070821643,0.4951445460319519,11,11,0.3895915448665619,0.3895915448665619,0.40088292956352234,0.24427974224090576,0.17645074427127838,16,7,3,26,690.7195434570312
